 5.01668007  5.01668007  5.01668007 90.         90.         90.        
C  2.50834003 2.50834003 2.50834003
C  2.50834003 0.         0.        
C  0.         2.50834003 0.        
C  0.         0.         2.50834003
C  0.         2.50834003 2.50834003
C  2.50834003 0.         2.50834003
C  2.50834003 2.50834003 0.        
C  1.23739261 2.50834003 0.        
C  -1.23739261  2.50834003  0.        
C  0.         1.23739261 2.50834003
C   0.         -1.23739261  2.50834003
C  2.50834003 0.         1.23739261
C   2.50834003  0.         -1.23739261
-83.87568556
52 bands 
kx ky kz  bandenergy1 bandenergy2 bandenergy3 bandenergy4 bandenergy5 bandenergy6 bandenergy7 bandenergy8 bandenergy9 bandenergy10 bandenergy11 bandenergy12 bandenergy13 bandenergy14 bandenergy15 bandenergy16 bandenergy17 bandenergy18 bandenergy19 bandenergy20 bandenergy21 bandenergy22 bandenergy23 bandenergy24 bandenergy25 bandenergy26 bandenergy27 bandenergy28 bandenergy29 bandenergy30 bandenergy31 bandenergy32 bandenergy33 bandenergy34 bandenergy35 bandenergy36 bandenergy37 bandenergy38 bandenergy39 bandenergy40 bandenergy41 bandenergy42 bandenergy43 bandenergy44 bandenergy45 bandenergy46 bandenergy47 bandenergy48 bandenergy49 bandenergy50 bandenergy51 bandenergy52
0.0 0.0 0.0 -13.208072707253015 -11.708858196668322 -11.708858196668285 -9.126366177328357 -9.12636617732834 -9.019626652844023 -9.019626652844023 -9.019626652842637 -8.618539049701536 -4.713535110866439 -4.713535110866436 -4.713535110866423 -3.0730627949820146 -2.845672202372714 -2.84567220237257 -2.8456722023720835 -0.038494069640480855 -0.03849406964032151 -0.038494069640257984 3.0531028343748003 3.0531028343748567 3.053102834374914 3.6730876997089723 3.6730876997089976 3.6730876997089994 4.959095260292279 4.959095260292304 4.959095260292304 5.432506742535703 5.432506742536059 5.432506742536836 8.103050348439634 8.103050348439695 8.103050348460238 10.450065951334608 13.710696586137859 13.710696586137953 13.835947178143583 16.063801781501386 16.063801781501397 16.063802188428916 16.489326149197947 16.489326149198053 16.489328256698627 16.500691975053357 17.2598713873905 17.25987138739058 17.263447311421178 17.263447311421732 17.263513021302845 22.163558341406134 22.16355834356451 
0.0 0.0625 0.0 -13.19612513279257 -11.725481804823747 -11.69689229549741 -9.360111893795693 -9.12537973759806 -9.020409890340398 -9.0201205376642 -8.871926671631519 -8.531405833066234 -4.740252618367319 -4.713379156538865 -4.713359413188683 -3.153507729579409 -2.8406005763925406 -2.8342737316539104 -2.744108080432959 -0.05472782800797574 -0.041030067049350506 -0.02371322879365653 2.8589899082452024 2.924509469946549 3.073702172791894 3.679625940068747 3.6832925223301607 3.7867997133552804 4.9260932784153475 4.9424412808193035 5.060532923069606 5.381513986915072 5.463011357889368 5.6506782549061745 8.036306131277506 8.109457691319347 8.115286188331645 10.489318208890289 13.715780297965146 13.738622382952588 13.849476954545212 15.958175220651048 15.974072118360663 16.035781196202855 16.4063241823646 16.44582402834675 16.46714506521638 16.54663803459457 17.073590735242732 17.1245771666288 17.174103617710745 17.312012416779336 17.360431243922147 18.53279603317701 21.676058941024557 
0.0 0.125 0.0 -13.160918691157084 -11.774484059157597 -11.661508305266148 -9.640192027530372 -9.12070063492802 -9.017526416574622 -9.016318560798853 -8.835540472152786 -8.261438044018417 -4.822272322671879 -4.7130688562998015 -4.713013942049516 -3.282849752176573 -2.82422184667742 -2.798237964050779 -2.54441465323137 -0.098100904428927 -0.04114886991256219 0.015485937155964198 2.5048521061935562 2.62004793433803 3.15051197988222 3.687609428446813 3.718126850839953 3.9386156132714096 4.902907346886792 4.949904393470899 5.236478498121299 5.30689008908757 5.583593449185908 6.124998224820365 7.833934870444596 8.134934504842384 8.163566723681608 10.6053912339936 13.72929163078226 13.79529374443917 13.910932209205924 15.597375423494215 15.612641012817862 15.951430073505232 16.28979705525414 16.391951382645804 16.422143204024653 16.643728463869955 16.693143864585146 16.96010475576857 16.961860026820386 17.368316825960658 17.523570476085595 18.606468227300134 21.14790564182685 
0.0 0.1875 0.0 -13.103320927069031 -11.853929768098551 -11.603902892863658 -9.910709747487166 -9.11521588010074 -9.014593155180393 -9.012147476984364 -8.858277166351114 -7.93295600474946 -4.945820469088908 -4.715928633763629 -4.715792581182247 -3.414708268591332 -2.803179887060875 -2.7463145687638573 -2.2977122012463367 -0.1723089897421443 -0.042317946771085316 0.0484854320002548 2.141065402372392 2.2428584719427125 3.286678693448939 3.6833782431895847 3.768910439315152 4.035279294619466 4.83485918231176 5.018153400750658 5.048167310316206 5.498705025803979 5.877617457790103 6.696979657003321 7.50944172880412 8.189554321599179 8.270724299097632 10.790046232564924 13.746978172979347 13.834132128123022 14.050337711847567 15.015853732498066 15.019597733027048 15.809208591409696 16.095684949087662 16.363777828651063 16.364812408855926 16.40077837082683 16.65110760514633 16.7121213661069 16.896016927350438 17.345657686930174 17.81048711073804 18.875485221256753 20.664605479896608 
0.0 0.25 0.0 -13.023400838294547 -11.960235435293487 -11.522949916218577 -10.164817001798262 -9.107589622400575 -9.0105924238821 -9.006686685412836 -8.895471130885145 -7.581268987706814 -5.122554303764454 -4.712212868410457 -4.711925679300395 -3.5376808336587064 -2.7763069957361237 -2.6782723928287093 -2.0133911911328672 -0.26106920640426606 -0.02474048833287011 0.05450390975733096 1.815022961883186 1.8567309150194584 3.491547048897798 3.676911755860706 3.8382718265129645 4.100160840099311 4.74552268273487 4.76805006097831 5.190601435711584 5.629685768093252 6.23727104687592 7.103607664983379 7.269790492886156 8.330312436672267 8.495190534538557 11.030267085566066 13.761975394833248 13.864168874512892 14.23204257096611 14.28866089687715 14.299344279205565 15.636013663892216 15.703324952478507 16.316386936000498 16.333755572326034 16.34088980559417 16.494751060529865 16.50414936664971 16.967761290050042 17.315267206609583 18.17681013963165 19.17801914429871 20.246462832388982 
0.0 0.3125 0.0 -12.923627278916566 -12.08778732420871 -11.42087989319336 -10.399943785688613 -9.099667619621295 -9.008759513753649 -9.003380378527671 -8.936573631453125 -7.225433494690375 -5.345171158055571 -4.712036000854799 -4.711657047177649 -3.64386903017445 -2.752815837638576 -2.607618974609738 -1.704281213552036 -0.3573228166459606 0.009798532263079892 0.016862986282860988 1.4944372058205382 1.5466536886239675 3.668132033968655 3.766060789429422 3.924104183503859 4.14466818954414 4.522418355799438 4.638173766396477 5.339289773656297 5.743436005640436 6.514230101921961 6.637180099882409 7.665533246729 8.69987440919505 8.880781569616143 11.304564271271984 13.475601982526522 13.49916363377144 13.76175810643982 13.890872068482153 14.398137288861182 15.312896177129778 15.463992170469378 16.198671142011296 16.268518212761467 16.32247501275097 16.361428080355008 16.40142023966613 16.917583355250187 17.368178057306288 18.550858080442982 19.462750233916662 19.94241946767968 
0.0 0.375 0.0 -12.806082508797317 -12.229198283187236 -11.29787924998253 -10.614100410756999 -9.090280959034876 -9.00594329406549 -8.999306170170726 -8.971382148121183 -6.871876345451388 -5.600104261329562 -4.714326921562194 -4.713838005787244 -3.7253767413728816 -2.7319909881589868 -2.5403378209093788 -1.3923769240494246 -0.44453909235131367 -0.09190493337829736 0.08784033669501805 1.1778285836108797 1.3488279955035376 3.663746160686408 4.022998861476989 4.085298101684419 4.177645279744294 4.3385254978596555 4.521562149231514 5.470071152831946 5.838499149431484 6.153911358965318 6.675245598705294 7.8304281339262625 9.340505574651596 9.434759973265983 11.57974715986031 12.635585920842848 12.661681049717773 13.73544897273692 13.914353227587847 14.47688534874276 15.004835692654908 15.396491588162093 16.04412193452157 16.217228953401207 16.279655904191618 16.31776342010195 16.386116526061656 16.737208019507516 17.49619485416797 18.793841907321536 19.694697967485205 19.87136178515972 
0.0 0.4375 0.0 -12.674035821533575 -12.377241153049168 -11.155625126437531 -10.812111294866085 -9.080263717657543 -9.00294985893683 -8.995499304199459 -8.995243229381035 -6.5271562724412 -5.878178888122792 -4.710995716566456 -4.710472164344574 -3.7767378004091796 -2.7167258278098396 -2.49046204197845 -1.1215356748185825 -0.5066011798784872 -0.23055236271904736 0.17480090242413257 0.9402150683982321 1.2304511207611584 3.663568193318938 4.134408080876104 4.146917941712582 4.201170594567514 4.407651179200593 4.51203328208936 5.5602419794343465 5.698954131653896 5.905975335265483 6.753597533729945 7.896729435545652 10.11874300694947 10.125074287897048 11.800547518624668 11.8085078471779 11.810986914617294 13.686702363250774 13.931376007663086 14.457734060967795 14.80746846186047 15.45746194438148 15.941803552676767 16.216336483075292 16.242486128811557 16.31963833910596 16.38578615814384 16.51726723763567 17.610051102375184 18.820946972108672 19.847375603151395 20.05978075715279 
0.0 0.5 0.0 -12.552946887427952 -12.50441585057287 -11.010585856823505 -10.976344172141117 -9.076488683178713 -9.005016874748762 -9.002163837975795 -8.994434920962387 -6.238303520284204 -6.137576246117717 -4.709488950366419 -4.70897305655046 -3.7945772801741144 -2.711485760541392 -2.472335456940613 -0.992437373438725 -0.5299485032537175 -0.3083245821192746 0.22194717229846467 0.8408999384300909 1.190359600612401 3.661916775823845 4.110315009685285 4.207831196369031 4.211406277929796 4.328898307240775 4.7370951713472165 5.4320854671918255 5.592084095852272 5.929693127914296 6.7752859899625895 7.914617875964719 10.685508852760526 10.94277209191649 10.973446804179854 11.195692478766324 11.889329195408937 13.658079883885394 13.937579061942841 14.435698835428015 14.738921097999006 15.51063165784368 15.905412001562903 16.234196721248853 16.285121324764308 16.319523622900448 16.352786056443364 16.38525855693991 17.656738579092167 18.7968313570021 19.898475277110286 20.195707845299285 
0.0625 0.5 0.0 -12.541184967992415 -12.495919958012223 -11.021431286584354 -10.980642579428197 -9.366400632391239 -9.013058194110032 -8.995322607671223 -8.69732064980719 -6.242926020115772 -6.1425895664491215 -4.739901441139451 -4.712280310367153 -3.8276152516563866 -2.695088644314866 -2.4355929819386977 -0.9772512028304354 -0.482457454512438 -0.29677592202587383 0.2103931847601177 0.7810235666616051 1.1732848404309972 3.5411621206787216 3.6239886755692576 4.345635270519356 4.350419151166978 4.637278895674277 4.731858631324501 5.377246639665276 5.650310721578401 6.031950366183159 6.722795819609024 7.923418480253349 10.675789107540227 10.94125179416302 10.963894814067464 11.187184547819536 11.9341378812542 13.682907787825378 13.943838640706387 14.396128421464034 14.703035118735544 15.519938716103368 15.9481856261342 16.079080685332176 16.166457653499812 16.289868297076776 16.323777906614136 16.401972853275645 17.71985128981147 18.789414048985222 19.743119153841604 20.147056694537604 
