 4.55974359  4.55974359  4.55974359 90.         90.         90.        
C  2.2798718 0.        0.       
C  0.        2.2798718 0.       
C  0.        0.        2.2798718
C  1.33653889 1.33653889 1.33653889
C  3.22320471 3.22320471 1.33653889
C  3.22320471 1.33653889 3.22320471
C  1.33653889 3.22320471 3.22320471
C  1.29858912 0.         2.2798718 
C  3.26115448 0.         2.2798718 
C  2.2798718  1.29858912 0.        
C  2.2798718  3.26115448 0.        
C  0.         2.2798718  1.29858912
C  0.         2.2798718  3.26115448
-89.46694194
52 bands 
kx ky kz  bandenergy1 bandenergy2 bandenergy3 bandenergy4 bandenergy5 bandenergy6 bandenergy7 bandenergy8 bandenergy9 bandenergy10 bandenergy11 bandenergy12 bandenergy13 bandenergy14 bandenergy15 bandenergy16 bandenergy17 bandenergy18 bandenergy19 bandenergy20 bandenergy21 bandenergy22 bandenergy23 bandenergy24 bandenergy25 bandenergy26 bandenergy27 bandenergy28 bandenergy29 bandenergy30 bandenergy31 bandenergy32 bandenergy33 bandenergy34 bandenergy35 bandenergy36 bandenergy37 bandenergy38 bandenergy39 bandenergy40 bandenergy41 bandenergy42 bandenergy43 bandenergy44 bandenergy45 bandenergy46 bandenergy47 bandenergy48 bandenergy49 bandenergy50 bandenergy51 bandenergy52
0.0 0.0 0.0 -11.606616811264743 -8.17960085174225 -8.17960085174221 -6.8533496870761414 -6.853349687076045 -6.853349687076032 -3.0905532693345625 -3.0905532693345403 -3.090553269334515 -2.268060088590421 -1.1931743418107288 -1.1931743418106595 1.1229120919703182 1.1229120919703421 1.1229120919703701 3.5178745398455185 3.517874539845527 3.51787453984557 5.764404048608336 5.76440404860835 5.764404048608394 6.12286060305934 6.122860603059351 6.122860603063923 6.868205002205616 7.184996491161407 9.4890642103466 9.489064210346612 9.489064210347953 12.474661589988507 12.474661589988509 12.474661590215334 13.582027409025144 13.582027409025214 14.457439369830357 14.911266514111857 14.911266514111896 14.911266515693923 15.338151471093287 15.33815147109331 15.338151618401193 18.989916406735386 18.98991640673541 19.96520446650787 19.96520446650787 19.9652138467521 20.683934358796286 21.4062436678154 21.40624366781551 21.40671822070361 25.066438877409364 25.066438877412168 
0.0 0.0625 0.0 -11.588003468050482 -8.280137752167711 -8.167650799065434 -6.937194626476509 -6.783520791278581 -6.749310210305467 -3.3583702229195134 -3.1593065108049174 -2.8359545240092476 -2.238500155334216 -1.2067057172018714 -1.1048212411730545 1.051876940481416 1.113104903042267 1.1138163403051078 3.3845876527381153 3.5351598256597128 3.7613533971561797 5.546501258200434 5.683012890974199 5.731217245318979 6.003700536598754 6.244654232653672 6.289431080043933 6.871348934146396 7.311699074526436 9.485679535788996 9.51044901077753 9.538266203134192 12.323682134556215 12.461147126122864 12.5048628891444 13.557971014447121 13.587660698857034 14.51736049239833 14.655270211393647 14.930252777692871 15.059889191738163 15.209741958937146 15.329434768586388 15.480901000572688 19.007231491870815 19.034897865306 19.833455763213582 19.971355249019908 20.08780269816305 20.741072555986506 21.24395614985126 21.378236403470105 21.57378035015731 24.690137443529494 24.82201109850305 
0.0 0.125 0.0 -11.532257368483881 -8.526529259025674 -8.13208907858918 -7.002499696187967 -6.6286659363394245 -6.623741735141757 -3.63863210573263 -3.320065173746021 -2.5924149616510066 -2.1521990306961722 -1.2445591587309583 -0.8786281399229157 0.8567440103028576 1.0831904416834184 1.0968024306226425 3.396999147071811 3.592995356097135 4.021886612564125 5.224720209346207 5.584140083622947 5.635464026993131 5.776405310999332 6.46898177457785 6.490089969080953 6.833660325791908 7.617130711137405 9.515522495516526 9.579057806110931 9.647558941262286 11.970495008294787 12.466656055394449 12.547266108863939 13.439539152920311 13.59824014369754 14.360118050416261 14.694183516027827 14.936507563624312 14.944254240837372 15.22858728159895 15.339233978624355 15.626658498361126 19.05716528285032 19.136350857123606 19.728674272755924 20.026832887719145 20.153524958171076 20.894039881630274 21.121202470799084 21.310576720103764 21.72285449316601 24.323027633467955 24.477350402631423 
0.0 0.1875 0.0 -11.43963825749439 -8.841063815697153 -8.075918397912242 -7.051817068352642 -6.474641229788553 -6.473525045773242 -3.9299461047402864 -3.5009425593610297 -2.3542398730330554 -2.0158120687614645 -1.3041354266468907 -0.5894573308697449 0.5750900740617072 1.039966111531396 1.0855789435504912 3.5213367373382622 3.687567355257038 4.174908500784086 4.929006893363733 5.444478834776177 5.6159439959077 5.633885502292648 6.5941246958500965 6.711148028136555 6.714499000826554 8.009325225809532 9.56129847072762 9.669594535884446 9.818537954683423 11.57325297241534 12.479895169372249 12.595564100240415 13.193764786492128 13.59866553217494 14.059268968795386 14.722064386375203 14.876308720396931 14.972454608611583 15.226081928883197 15.411177210131674 15.762104623284833 19.112940111041816 19.226671031063898 19.659403759867278 20.136162641150076 20.178767025137795 21.054270748213447 21.06447601579435 21.257290076224308 21.849833144008468 23.97919290503392 24.11037468659995 
0.0 0.25 0.0 -11.31076074528336 -9.179257525027937 -8.004112187013078 -7.087140780259547 -6.3644197603671335 -6.301960875366888 -4.227761624746459 -3.6527111487809667 -2.116270432100505 -1.8387454560224246 -1.3737616706780835 -0.30184777487165665 0.2503053956410082 0.9824373094600566 1.0945610216102961 3.6605459053340246 3.818211393496608 4.182050344116745 4.731264716038439 5.234317003070598 5.516154897703496 5.862071926837617 6.518655550559115 6.604196471292837 6.938679539744593 8.454640089522357 9.61936884113368 9.672244851883969 10.03072873936796 11.291427885861555 12.475100894301288 12.646487217803896 12.865831969088475 13.571640042889333 13.771338169801727 14.510948598953052 14.745142635259073 15.172054939290032 15.302207454782515 15.527307366560446 15.87342476655105 19.086458288585824 19.350919301305126 19.596795907269943 20.090082462800307 20.40645718318033 20.97891907057668 21.014985264081105 21.472197938592533 21.948062424618346 23.675561925753254 23.728892865991778 
0.0 0.3125 0.0 -11.147259855686181 -9.518667722177328 -7.923977993368828 -7.110874364581797 -6.315514606079477 -6.10544439439072 -4.5268163658017135 -3.7542236258883244 -1.8738576803694587 -1.643182122234119 -1.4417667835240884 -0.08554385860694051 -0.06645233029604188 0.9316440011424458 1.1229354343488642 3.6667574898270168 3.972484901012418 4.15606098254341 4.714182088993461 5.078330194573421 5.438672344220661 6.161423468358646 6.290006637895699 6.526651769617145 7.154348498080042 8.935865385352797 9.475285030194913 9.68358022860332 10.248159051824105 11.232612619316072 12.429840195178665 12.527317268253105 12.701538550496112 13.490527627333252 13.524806714963752 14.342826833504231 14.596818984459413 15.099878867542536 15.533882757871579 15.778413401391473 15.957894661377333 18.96367437274342 19.50721834128255 19.525866344393 20.084226671213735 20.6314566582412 20.80218440793539 20.97392034364634 21.77744311015767 22.023657972435394 23.393785528173623 23.425045195922145 
0.0 0.375 0.0 -10.949867757454935 -9.848137237366117 -7.847934569151333 -7.126297705406924 -6.315620690965975 -5.886724803676645 -4.823552623138401 -3.8072098610216214 -1.625214358538617 -1.5352709963596054 -1.4217261295517147 -0.41425439674107045 0.07619767466937578 0.9020025621735414 1.1602490998331212 3.547938776476401 4.116137034036749 4.131744777769556 4.888826217118422 4.9869369957884935 5.345501687987523 6.103084800151483 6.301545095355437 6.500420688712523 7.349780480125025 9.132433745290673 9.467775926369866 9.740695850388986 10.421181091219205 11.205202409178026 12.332134970139503 12.355567599217398 12.721775996468065 13.319900289124737 13.351687952585095 14.235855486626605 14.474610535254593 15.024498454079186 15.611965490148986 16.014058774033057 16.156593738520822 18.778699044228347 19.402796932699058 19.724079888144118 20.11338932353861 20.587203336532152 20.82981098573919 20.918024134241026 22.011068035810574 22.069250738442747 23.18463525529066 23.234261320022497 
0.0 0.4375 0.0 -10.72250046411139 -10.156839722169217 -7.791516794168584 -7.134377077847416 -6.335084195701192 -5.646625594793155 -5.111460707367025 -3.8268604689549823 -1.5687804648115202 -1.3735482748665968 -1.2845493448133722 -0.7182823777573951 0.126901312409415 0.9039513703552644 1.1936576040183273 3.4339807204982242 4.0727364134641295 4.2666776167299405 4.961972189801659 5.124800804608742 5.21657745489577 6.0192002369043225 6.147052937518207 6.648133546565408 7.5030380980446525 8.869139951795258 9.785631691713451 9.975317149960418 10.521753454142859 10.941858317676642 12.295309432503409 12.441109276161665 12.696160102932266 13.064019939649064 13.274880358856937 14.185856480129585 14.407753969569617 14.971430404298472 15.650111143510783 16.046543320686407 16.479033898812972 18.587594228586955 19.32164599342787 19.923463610130252 20.14549790266854 20.39220054489176 20.865861426145514 20.95220314078407 22.088796516842454 22.094424807597733 23.11320345440976 23.142664956370748 
0.0 0.5 0.0 -10.519363326530902 -10.388036615421896 -7.7715287624825145 -7.137489567247112 -6.347529367772418 -5.388919349289327 -5.3875193730524105 -3.8340628226831677 -1.5853740708295427 -1.2304019559965345 -1.2011447693420887 -0.9127232878477546 0.12785106388549694 0.9071723860927782 1.202757165372288 3.3896014880267256 4.052317309884443 4.321692484958648 4.975265471422971 5.125977432873761 5.242501244572242 6.001885578663363 6.0485969180039 6.699456680650593 7.559506746837188 8.762114052913228 9.799755317359615 10.393745823220303 10.546855119515289 10.577436847773264 12.270927636695749 12.653908235248132 12.667928378504861 12.821511921674682 13.254725999272084 14.1690993900618 14.379841859543223 14.942010849828918 15.658740474235694 16.052665829739713 16.611738690617774 18.496543292008035 19.288072028682702 20.05311317647757 20.152735646138712 20.260384855147798 20.842672846264445 20.99049017463705 22.088707298993842 22.09866257255884 23.06931387800913 23.155759121352105 
0.0625 0.5 0.0 -10.503367759207393 -10.371466832700314 -7.842029152228788 -7.077667818869257 -6.489632420255575 -5.408124688747241 -5.24803555500058 -3.8210085324407483 -1.6187614158623118 -1.5024618740269111 -0.9411366582958657 -0.8185213960407712 0.1799242917970228 0.6823307402407819 1.4326366667928714 3.290856289419243 3.828054897460481 4.361725455502447 5.123100843581416 5.221777638959866 5.294037945892269 5.9249788091164035 6.149149703288857 6.638035444546676 7.5593997446491095 8.797898296560922 9.674582537489087 10.4389172540888 10.486924219211376 10.695067280416376 12.32654645431183 12.543161974724079 12.613465572690712 12.852617718253311 13.376302829893852 14.150245738799454 14.366963014358769 14.897563022894602 15.64031495042476 16.01583705618889 16.647153175362995 18.52253524201151 19.33718116570093 20.07297433625388 20.14880450774777 20.289750281145682 20.86197431514234 20.991492078967628 22.034497220321875 22.147687618571037 23.01608622924061 23.176948844835735 
