 4.68957541  4.68957541  4.68957541 90.         90.         90.        
C  0. 0. 0.
C  0.97025656 0.97025656 0.97025656
C  3.71931885 3.71931885 0.97025656
C  3.71931885 0.97025656 3.71931885
C  0.97025656 3.71931885 3.71931885
C  1.82588113 1.82588113 1.82588113
C  2.86369428 2.86369428 1.82588113
C  2.86369428 1.82588113 2.86369428
C  1.82588113 2.86369428 2.86369428
C  4.01528943 2.34478771 0.        
C  0.67428598 2.34478771 0.        
C  0.         4.01528943 2.34478771
C  0.         0.67428598 2.34478771
C  2.34478771 0.         4.01528943
C  2.34478771 0.         0.67428598
-103.12433735
60 bands 
kx ky kz  bandenergy1 bandenergy2 bandenergy3 bandenergy4 bandenergy5 bandenergy6 bandenergy7 bandenergy8 bandenergy9 bandenergy10 bandenergy11 bandenergy12 bandenergy13 bandenergy14 bandenergy15 bandenergy16 bandenergy17 bandenergy18 bandenergy19 bandenergy20 bandenergy21 bandenergy22 bandenergy23 bandenergy24 bandenergy25 bandenergy26 bandenergy27 bandenergy28 bandenergy29 bandenergy30 bandenergy31 bandenergy32 bandenergy33 bandenergy34 bandenergy35 bandenergy36 bandenergy37 bandenergy38 bandenergy39 bandenergy40 bandenergy41 bandenergy42 bandenergy43 bandenergy44 bandenergy45 bandenergy46 bandenergy47 bandenergy48 bandenergy49 bandenergy50 bandenergy51 bandenergy52 bandenergy53 bandenergy54 bandenergy55 bandenergy56 bandenergy57 bandenergy58 bandenergy59 bandenergy60
0.0 0.0 0.0 -12.973226369074098 -10.21922303562784 -6.494419380399684 -6.494419380399676 -6.494419380399639 -6.101613450797491 -6.1016134507974735 -3.573305698197714 -1.3953339471882513 -1.3953339471882322 -1.3953339471882236 -0.540133632399727 1.009705013794698 1.0097050137946997 1.0097050137947117 1.8506419712098703 1.850641971209884 1.85064197120989 3.0823640294767873 3.0823640294768553 3.683427642911955 3.6834276429119637 3.6834276429119646 6.821946996226757 6.821946996226778 6.821946996226813 8.598784002855767 9.561000794965139 9.561000794965148 10.552360390393158 10.552360390393185 10.552360390393185 11.895343656321401 12.755291136261963 12.755291136261985 12.755291136261986 14.4254937117397 14.42549371173974 14.704879023307399 14.704879023307418 14.704879023307432 17.631103455693136 17.631103455693147 17.631103455693175 19.311723468928037 19.311723468928164 19.31172346892834 19.714639756446317 20.04044892581247 20.040448925812754 20.040448925813443 20.652096974030574 20.652096974030894 20.652096974031345 21.6990787854843 21.69907878548495 25.06116668078045 25.06116668081877 25.06116668088795 25.465584072542544 
0.0 0.0625 0.0 -12.968462954223439 -10.21545478126003 -6.726176443191006 -6.499769149546788 -6.4796958255165285 -6.098182628250577 -5.854021499699024 -3.6091260841871637 -1.4064396400320596 -1.4004070342974317 -1.3887811899738394 -0.5355103293995159 0.8747038347582947 0.9359928932928114 0.9777834520050939 1.8564326300823493 1.885389369879933 1.9645120220608858 3.116653375405734 3.18172155034671 3.668639348828918 3.6909393221381452 3.7013102722709217 6.793481993189862 6.82092598580397 6.969399131748398 8.566862002019699 9.492016974305153 9.542007232984846 10.469279155490916 10.498699117050664 10.645961265773714 11.942314153719076 12.638147269381914 12.750056967934775 12.757460191968782 14.37023200236448 14.452283740381295 14.56802761202605 14.70797353119837 14.740066501600019 17.56704037383477 17.599835378589884 17.742013037418694 19.307921262753872 19.31548651452449 19.38415405008698 19.71188474387908 19.976889598631775 20.057274024044965 20.059542123619426 20.537142567024336 20.62149793638797 20.749870918349014 21.67396758082369 21.846618088969535 24.726932753703448 24.7968761063012 25.096063608336877 25.289217289166277 
0.0 0.125 0.0 -12.954394431503689 -10.204546047290478 -7.060759431825451 -6.496313895872389 -6.456346827033105 -6.0876736850985305 -5.469142944719826 -3.7032622352105005 -1.4297569613153078 -1.4256536071264982 -1.4014771961458647 -0.49556578047203276 0.6841461241438551 0.7542687772131181 0.8296438851327622 1.8763139060318188 1.9295942525988472 2.187099592111163 3.2093577262385304 3.4338353214039277 3.6617628754973346 3.7311862343491145 3.773317072341469 6.823929232671479 6.882938313515507 7.21551263037377 8.468671558341718 9.298539282133198 9.48496565697994 10.381143156261485 10.393513106904022 10.758592304757675 12.070542203576245 12.419732419178144 12.630622132045973 12.77212816165847 14.242568023036975 14.334973979554025 14.51710863272225 14.57965405514402 14.808637520715674 17.514071710965062 17.571300105450472 17.87934968727838 19.31182785200488 19.338048214074167 19.53453884161496 19.69762495162886 19.880258043300742 20.089371762830357 20.11543615456232 20.309289556898047 20.626637290191255 20.913638183705945 21.62883124882385 22.16689517312004 24.245268925413377 24.371764283741356 24.99822366191506 25.026926834559422 
0.0 0.1875 0.0 -12.932650901104335 -10.18771277762371 -7.376853596101611 -6.485002362365935 -6.425736071518233 -6.071101508573822 -5.068518733751745 -3.828852609987968 -1.488088043053974 -1.4746757279805778 -1.4617442192323047 -0.37699072542848283 0.5261631277682836 0.5328797845579757 0.6706613135366506 1.8901009004944074 1.898313771542925 2.372699023714141 3.3300898334733926 3.7013332905902003 3.7131079457798255 3.8930528762828307 3.932422981886002 6.836521248678935 7.069816292514343 7.533961601375457 8.289807679538264 9.020110964015185 9.379424773807878 10.259097664590351 10.314236108904622 10.895749120601765 12.128526149302498 12.255055205026057 12.413985055583877 12.808579091702507 14.042288132277719 14.087663174908638 14.35246016772899 14.587547480674333 14.8788967598348 17.387707003648305 17.636753906971297 18.02612264190489 19.304399012754534 19.36762533260686 19.604288380368846 19.659987359518098 19.818802270376455 20.10121641760818 20.20076442315837 20.234374871721048 20.650206174874253 21.097960394228114 21.62336590656216 22.532656875819452 23.843402167344284 24.28492715981208 24.801050024383425 25.446647834873158 
0.0 0.25 0.0 -12.906708198160967 -10.166822785448668 -7.655652596316373 -6.4690291336809285 -6.391928754230471 -6.051700440757553 -4.673741203753647 -3.9609931389572157 -1.662019238587936 -1.549188348150836 -1.5063625254558237 -0.18777355196997852 0.31692459268484224 0.41903155641342227 0.5552074677422613 1.759373092511484 1.897668898981066 2.4390084931008444 3.4536782679705533 3.871019453740901 3.8734832586661785 4.161841416271566 4.244361987342443 6.85522136378963 7.322401869169805 7.894917887526024 8.028673846597197 8.707861951396138 9.215535536724044 10.168101025880704 10.208523104768467 11.047032421245115 11.803639168809312 12.126693134308104 12.442002972867012 12.885210026113914 13.726957304975109 13.937112355884468 14.069073347669947 14.635914687214902 14.916827720643731 17.239873702900702 17.736653973994493 18.158469494283043 19.197671129910116 19.381407361893366 19.534943458984312 19.63393973666649 19.803108520110147 20.00812838520658 20.280509580755478 20.487142137857138 20.701081910762756 21.27834226285242 21.683297264050907 22.83832956821928 23.540060594977508 24.03437333253097 24.752769699345926 25.499395799967704 
0.0 0.3125 0.0 -12.880439571564663 -10.144823009140282 -7.887606455406589 -6.451612251794362 -6.359054696416212 -6.031829291343764 -4.309593092292631 -4.065398643868193 -1.8954734803245386 -1.6371358996696839 -1.5571678019267836 -0.0022842339832060093 0.1728081077407662 0.3474921245706338 0.5208600955363889 1.5731371034562143 1.856800308710288 2.4012150462664894 3.5889134072897364 4.048359896339477 4.104846008477447 4.409270419367001 4.620954579212523 6.869428665112343 7.6133496701233785 7.726793187772554 8.270807983606606 8.410573002028423 9.008287384209847 10.047000161344176 10.114808670159286 11.189445235898315 11.491390512120944 11.824207985555319 12.518194632650584 13.082991962867045 13.423097489484794 13.773650469996262 13.824503928557341 14.642194008009076 14.909256899505477 17.097764166256308 17.848651711098448 18.260608625671416 18.982915185964657 19.36648839827939 19.430173977108026 19.678629943560544 19.810005812666887 19.988007306284814 20.356663068587746 20.656543033481565 20.8486368633647 21.451974537238947 21.811086594366127 22.969227959205845 23.297659252912407 23.829117995467726 24.687676081341042 25.547913564840208 
0.0 0.375 0.0 -12.857405977046794 -10.124750388607625 -8.061710319463355 -6.435564993347694 -6.330648659833745 -6.014771931644385 -4.214302803706882 -3.903523452160202 -2.151278812783394 -1.7174169729604347 -1.6037791871541585 -0.059006482254892 0.2984441928750692 0.3186549188389688 0.5668907420346377 1.369285095270986 1.7737072149693578 2.3300085319828954 3.7511801097670125 4.196332617207015 4.341299156228489 4.629907368398157 4.955017450985666 6.860765217614493 7.462260751504859 7.918233259232617 8.164720835047143 8.634245412034725 8.799420066339426 9.82184044874093 10.087701976942519 11.108436341518042 11.395681125390743 11.613599778685955 12.483372820487867 13.170376019202415 13.388304947420442 13.508481261581391 13.773534965976083 14.579231300566724 14.880004542878423 16.984019677396855 17.957477069451713 18.329213520651393 18.767806972991615 19.32155004033786 19.346076923152918 19.745498569890096 19.833516867810967 19.99942313131864 20.421468406446753 20.72542796323508 21.027914092726853 21.643406764524126 21.98812689740085 22.90636750537764 23.116948708883413 23.590459603192485 24.61380284990016 25.5900861573872 
0.0 0.4375 0.0 -12.84160693616002 -10.110430264007624 -8.170243807418657 -6.424360267930383 -6.311383223614174 -6.0027113434495 -4.264932979079637 -3.6240344189564966 -2.3844186149023106 -1.7735844344176257 -1.6361276097408815 -0.14225755465797427 0.2728804586438944 0.4990822826807804 0.6584290386832459 1.1857206993585805 1.680688612245595 2.2713659558137644 3.9173911818713583 4.270790406282894 4.5094805143051735 4.780087603138071 5.194096067868292 6.828907466400794 7.294030433968528 7.998199061525466 8.191859268957826 8.641847385838206 8.930496024021954 9.578109152156255 10.077174147514445 10.854702722462159 11.38694691443531 11.61141149001815 12.426465313533994 12.997402360995082 13.313950094086575 13.646658637522767 13.84111670873077 14.404703244584539 14.864594923051117 16.914240191723607 18.039949750422245 18.36259511965954 18.61868070444807 19.248830671618077 19.319730601483375 19.800833279272243 19.858150361920714 20.012799902805785 20.466404542274404 20.77166234038176 21.120890041793068 21.819541132388174 22.18597206757037 22.755382386845653 22.993905754232955 23.3949083974352 24.546062964583896 25.587935996165122 
0.0 0.5 0.0 -12.836176900353571 -10.105420945460567 -8.207289566755405 -6.420638197515792 -6.304804311469564 -5.999022106962346 -4.284811781640555 -3.497748734410973 -2.4937854851888344 -1.7946431977839215 -1.6487013578235257 -0.17227107289135718 0.2632521513465125 0.573500349482097 0.7158284334126601 1.094662327744863 1.635627164577387 2.247666729106606 3.997192067608013 4.277517348518977 4.569683684206836 4.832915126653116 5.279417975480347 6.809668084677254 7.238224259731825 7.940169316912553 8.317273155678798 8.581657516182162 9.05358955716113 9.456503268724482 10.073437251096621 10.736518609280413 11.363620150933658 11.6498811934434 12.400758153621437 12.9338456246941 13.239622852232984 13.68342876291937 14.072902267529381 14.186517807241316 14.861958876836965 16.88975726500736 18.07180723069327 18.367948057528682 18.56333334610023 19.219649144647928 19.308623517616983 19.81686549699514 19.865605340519068 20.016288563320828 20.48135005516332 20.786656949624273 21.14490187177835 21.89276598239191 22.307510696426114 22.642473094142645 22.947114049750823 23.324478500662085 24.524445689563258 25.452008572922637 
0.0625 0.5 0.0 -12.833451262425516 -10.08799514635538 -8.21797033745829 -6.503857112533809 -6.405915005141976 -5.828576312219115 -4.273116229544606 -3.5198970605425033 -2.5395129993042147 -1.8049681840761835 -1.5807708858081155 -0.12483290076717839 0.21402923242994376 0.4604583881741673 0.8101937788113123 1.109226602684054 1.6744993497340679 2.3027688566022406 4.001503979777136 4.293352212565984 4.556046848781237 4.757831210626548 5.307564854851398 6.8568789040071305 7.278395196181466 7.930920498403652 8.290955181610292 8.5252254994984 9.028652681117872 9.490233120330288 10.027136103641686 10.833003371537302 11.332458237873686 11.592980709981532 12.42679964315467 12.90204188458693 13.195631239817732 13.685480217409001 14.114956336962724 14.266105265825146 14.823586102048008 16.909965072878613 18.1038944084194 18.17559302709962 18.751245147143027 19.152146162196992 19.297364242274313 19.796638409622023 19.858258970271162 20.018634598914176 20.47763432378665 20.829023870809657 21.112258014951742 21.834675560438523 22.327979984557537 22.547795971619752 22.92793273013667 23.371240458707494 23.51857573807994 24.93724725494797 
