 4.27816104  4.27816104  4.27816104 90.         90.         90.        
C  2.13908052 0.         0.        
C  0.         2.13908052 0.        
C  0.         0.         2.13908052
C  0.88554321 0.88554321 0.88554321
C  3.39261783 3.39261783 0.88554321
C  3.39261783 0.88554321 3.39261783
C  0.88554321 3.39261783 3.39261783
C  1.63611215 1.63611215 1.63611215
C  2.64204889 2.64204889 1.63611215
C  2.64204889 1.63611215 2.64204889
C  1.63611215 2.64204889 2.64204889
-81.84978831
44 bands 
kx ky kz  bandenergy1 bandenergy2 bandenergy3 bandenergy4 bandenergy5 bandenergy6 bandenergy7 bandenergy8 bandenergy9 bandenergy10 bandenergy11 bandenergy12 bandenergy13 bandenergy14 bandenergy15 bandenergy16 bandenergy17 bandenergy18 bandenergy19 bandenergy20 bandenergy21 bandenergy22 bandenergy23 bandenergy24 bandenergy25 bandenergy26 bandenergy27 bandenergy28 bandenergy29 bandenergy30 bandenergy31 bandenergy32 bandenergy33 bandenergy34 bandenergy35 bandenergy36 bandenergy37 bandenergy38 bandenergy39 bandenergy40 bandenergy41 bandenergy42 bandenergy43 bandenergy44
0.0 0.0 0.0 -13.661457307461404 -8.842337708893094 -6.158030841751531 -6.1580308417515255 -6.1580308417515015 -3.3518171633333815 -3.3518171633333655 -0.8682175029226659 0.1299640605263613 0.12996406052637013 0.1299640605263901 3.0691247510924913 3.069124751092523 3.0691247510925304 3.1197559605092113 3.119755960509225 3.1197559605092278 6.388581818314334 6.388581818314425 6.706141462733003 6.706141462733004 6.706141462733008 8.482922755563068 10.422871345569343 10.422871345569352 10.422871345569378 16.322650761457304 16.32265076145736 17.034339111529007 17.034339111529057 17.03433911152908 17.0531095402363 17.403411515430072 17.403411515430253 17.40341151543047 20.95425130145176 20.95425130145182 20.954251301451844 21.404582514135534 21.40458251424606 21.404582514308714 22.594581273770945 22.594581273770977 23.960657271916755 
0.0 0.0625 0.0 -13.65697600970201 -8.842146123295754 -6.214553369758053 -6.1529602192984 -6.1529602192983175 -3.340838439342797 -3.2756002412688843 -0.9108836487632922 0.11426846644347283 0.11426846644348748 0.14851785676636567 2.7735322893417127 2.7735322893417496 3.009216840704263 3.0670697264366065 3.427836646898251 3.4278366468982617 6.318606944460367 6.528770985908156 6.6671512658222225 6.66715126582225 6.713383109335901 8.6092949477507 10.410279570354273 10.521222471860849 10.521222471860888 16.165079569622396 16.259394389263473 16.930593212830228 16.93059321283034 17.116148153703776 17.147295116317434 17.338548508540516 17.39741303741584 17.3974130374159 20.900753416414133 20.900753416420624 20.928980597483246 21.253568919268456 21.450404126152247 21.450404126222704 22.58523340909271 22.663971588116567 23.97303153786991 
0.0 0.125 0.0 -13.642769088925215 -8.841897679760091 -6.360414862322263 -6.137343103853069 -6.1373431038530395 -3.307886767792266 -3.0658801618597438 -1.019239566326603 0.070701915613216 0.07070191561325374 0.19716677963026374 2.5041560351016736 2.5041560351016843 2.7393018500109223 3.063826295451345 3.737843222928842 3.737843222928859 6.10648073018147 6.579543542771706 6.5795435427717095 6.804117089071659 6.899171310312394 8.927027570145508 10.38261236094427 10.800117214114014 10.800117214114023 15.829430036674951 16.08610540141368 16.689844286850096 16.689844286850104 17.15824946407923 17.3033888930403 17.31654949548683 17.316549495486875 17.360132392370716 20.80117407309099 20.801174073096217 20.864074427231177 20.92420007757263 21.54816652065648 21.548166520698935 22.563558536141926 22.760166704960653 24.03685878791179 
0.0 0.1875 0.0 -13.62152825428509 -8.842910841098078 -6.551028013053716 -6.114271216160885 -6.114271216160828 -3.256477369448327 -2.7749423120566483 -1.164861312696403 -0.0029227917103320142 -0.0029227917103243264 0.24614778168651347 2.3035114432134964 2.3035114432134978 2.3957929140342094 3.0567118344956286 3.9795744868501655 3.9795744868501783 5.824900855424088 6.503473113671712 6.503473113671748 6.976467894815489 7.40848698631535 9.335639838024509 10.344737270122543 11.21181224171775 11.211812241717752 15.410002701424665 15.814579643661922 16.384922201756627 16.38492220175663 16.86827399154063 17.095713033433192 17.095713033433228 17.578459944421706 17.589402877804346 20.530974696482392 20.71875938412277 20.71875938412641 20.77007211616783 21.654243782337254 21.654243782357913 22.529917885296292 22.771746189223727 24.163754686153478 
0.0 0.25 0.0 -13.595277437834083 -8.846011126840063 -6.744046674241293 -6.085668190762966 -6.085668190762935 -3.191716164134055 -2.448949243992446 -1.3133530089077026 -0.09853214134236757 -0.09853214134235437 0.27787084920415683 2.0491905252171954 2.179532139140514 2.179532139140564 3.0441293452260703 4.111648448183134 4.111648448183155 5.553238904197405 6.500225990461564 6.500225990461568 7.19707956230637 7.981817731941408 9.775801397211158 10.323366072624678 11.717593924674247 11.717593924674272 14.948744184011217 15.495947293710048 16.050747049072985 16.05074704907303 16.502382857411302 16.750717777349575 16.750717777349575 17.77702201803929 17.950595572468227 20.14983536679341 20.662837131032177 20.68339828216413 20.683398282166007 21.763214840374342 21.763214840383707 22.488975145718015 22.716120586462907 24.276334743171407 
0.0 0.3125 0.0 -13.568293361690177 -8.851659106428151 -6.913232629293326 -6.056079534882189 -6.056079534882138 -3.1223670729489155 -2.1324401451926076 -1.4444249451528985 -0.20103232626609627 -0.2010323262660832 0.28682218258505043 1.7409827404492773 2.121886610784016 2.1218866107840317 3.0273398008579 4.133130154142817 4.133130154142827 5.318809092154791 6.580954862717073 6.580954862717086 7.424467738080029 8.56366772773753 10.189554535955127 10.332014793305353 12.28603363234751 12.286033632347515 14.47520698422361 15.172673318302525 15.698611474362085 15.698611474362103 16.09234325831573 16.33458466538592 16.334584665385933 17.952466428445994 18.34372908617505 19.812747723355038 20.568878798219476 20.678967652103985 20.678967652107385 21.86757448528381 21.86757448529417 22.44444194019514 22.63649344697405 24.291774502171016 
0.0 0.375 0.0 -13.544925678196398 -8.858795481039882 -7.042135423297927 -6.030733263300794 -6.030733263300764 -3.0599196553395402 -1.873152450711829 -1.536001729677069 -0.29290173676865305 -0.292901736768628 0.27102514941415956 1.497806937754695 2.1098348351766223 2.109834835176663 3.007755496571371 4.086188943949373 4.086188943949399 5.1441304907406 6.699624011523879 6.699624011523895 7.621124065087855 9.08885932162147 10.314146127330217 10.58968046701646 12.894034872566344 12.894034872566356 14.031384160502753 14.901108843233182 15.286656756249462 15.286656756249464 15.689882127493819 15.949380042958907 15.949380042959003 18.086258714915036 18.713379419086863 19.547445824379025 20.492247097937273 20.691332039798144 20.691332039800045 21.95481827827928 21.954818278282936 22.403566772505197 22.560948534475745 24.20977999495594 
0.0 0.4375 0.0 -13.528717250685027 -8.864669793613926 -7.120633604848195 -6.012899069745304 -6.012899069745295 -3.0157296885122227 -1.7420392259848985 -1.5433268876761856 -0.3559595983937128 -0.3559595983936687 0.24794551440506396 1.3449634758889248 2.118414309767235 2.1184143097673123 2.9925603631259605 4.030788373570058 4.030788373570081 5.040034425044856 6.804810146566882 6.804810146566884 7.754921972104371 9.478309565084672 10.345175933795 10.8424164886703 13.522240833602172 13.522240833602192 13.694558559654038 14.741131458165507 14.766851982161084 14.766851982161105 15.373053560571318 15.709207186941752 15.709207186941804 18.169601793918122 19.006001529503884 19.36676829613103 20.44483229444697 20.70452539461193 20.704525394613633 22.021805925960315 22.021805925962568 22.49615626799302 24.0369743434517 24.14216775765099 
0.0 0.5 0.0 -13.523205823121208 -8.86729394656029 -7.14792255815623 -6.0069857791587795 -6.0069857791587795 -2.9999243658152825 -1.7276990519130484 -1.5138348252678193 -0.3786509810625237 -0.37865098106243533 0.2355966661649042 1.2914543917435704 2.12227384255341 2.1222738425534704 2.985617163326732 4.006055440728811 4.006055440728835 5.002198461792077 6.843174809661745 6.843174809661769 7.800265473826946 9.62390075489729 10.356954212153813 10.93511317856074 13.564055192078417 14.068895639689888 14.068895639689915 14.245654387690626 14.245654387690657 14.687254476156289 15.244295238977024 15.629540299279295 15.629540299279299 18.19541297617686 19.143904887406336 19.274765855897975 20.427381513850417 20.708879796238964 20.70887979624044 22.042059467752377 22.042059467753422 22.466627362122885 24.050673302906816 24.05981349749376 
0.0625 0.5 0.0 -13.520240925640636 -8.846784193759685 -7.174946888303326 -6.041318724245144 -5.983803041707651 -3.011568366044327 -1.7801186596991831 -1.5279215908152142 -0.39299209376884975 -0.2375628151126384 0.18355409422995903 1.347579104431773 2.088129847218058 2.0882429915320686 2.8870720255067504 3.9891075909583864 4.196095989137911 5.023851536755604 6.776086663528172 6.804571291119179 7.860671424592614 9.590934836354137 10.438563060843626 10.959470784137364 13.493672014226279 13.876427025721716 14.05091486376206 14.200775896511736 14.338421217964592 14.825035233807686 15.16117514712137 15.709758251348068 15.741135030988916 18.154005329036938 19.139254685037077 19.32321726139719 20.3000427513206 20.70188134045188 20.76108267529404 21.902870330150595 21.984392696378563 22.37979523973076 22.47705718499841 24.08715214246117 
0.125 0.5 0.0 -13.510624452340526 -8.785116420980364 -7.246911034819151 -6.142167208572209 -5.921302360957772 -3.0422281881218503 -1.8706892212622823 -1.569021524941526 -0.42259396510847363 0.0448252306414211 0.11634983441562756 1.4739010450416488 1.9117472992439264 2.0284059602201308 2.8288833586969497 3.950055762365295 4.592673818094993 5.07569926393176 6.598896580034375 6.713529081602341 8.02528476904618 9.50419837584186 10.677367129232051 11.025272685258399 13.348376964764839 13.454905955847272 14.003663203298304 14.187222910702015 14.554874519578881 14.991319826983997 15.027271215333172 15.877968967810954 16.00008159696043 18.050128265394644 19.128474526504448 19.44165540225474 20.088006093625513 20.674388343422105 20.789580437656323 21.64619665894995 21.86664541819462 22.30761407902759 22.49436935478686 24.39236587885154 
0.1875 0.5 0.0 -13.495931381643341 -8.683272223636198 -7.345622890795403 -6.3066799913459155 -5.836875572090728 -3.078068320609901 -1.925870889241305 -1.6312347949503407 -0.44533937218684727 -0.1306551116893648 0.5536065304588027 1.4944732201250186 1.6024304455652492 2.1011076380404075 2.928824362325743 3.9056801793116502 5.030561614583332 5.117328482254304 6.329206908116838 6.606451321976525 8.254130033146438 9.393336566327042 11.045457266316198 11.107269450776986 12.987262360893133 13.20092223095872 13.943248360062176 14.18012747586911 14.755106321299417 14.850852819747626 15.206653408882485 16.076586017498066 16.235428718838484 17.963318113411663 19.09703681258067 19.496919760580113 19.992751363633754 20.617109239178465 20.73856998866291 21.375451222490728 21.725842985820236 22.082635044149598 22.486791054152302 24.740335470214355 
0.25 0.5 0.0 -13.478167785847988 -8.5423971701548 -7.451696089779578 -6.525659786188118 -5.744756920341686 -3.101611213943286 -1.9344041375245604 -1.7051327702136063 -0.442048669094828 -0.30260624025567273 0.8670145605992298 1.3377730132358518 1.4217833206196058 2.3757995893895054 3.1028218743062084 3.8723254415845183 5.107797396692386 5.4307561605141705 6.009995076956632 6.517770380830778 8.492447396477571 9.305810260926993 11.173562911350158 11.495969778679735 12.546267177058828 13.095900061493078 13.888182379997648 14.181000128925346 14.552879381801661 15.105230075959456 15.324990369728146 16.281942433283803 16.287013789809794 18.01115222487586 19.041241305201922 19.354173202749035 20.158083561103723 20.520548969183448 20.64499965632582 21.173325014642604 21.568652294450935 21.865987442407278 22.422713062093763 25.09280204268679 
0.3125 0.5 0.0 -13.460541229593186 -8.365415131761592 -7.55011517118166 -6.785183384135992 -5.659202169717966 -3.102590545579099 -1.9186059099962753 -1.7813787957592746 -0.4281594600297731 -0.4103011217906349 0.6632564313210143 1.120889399166611 1.7704486652927387 2.7154890847635604 3.2883186632839014 3.860437095583527 5.024092294493092 5.474074080363984 5.9404854532562466 6.462427599662153 8.64827126780663 9.328301521240236 11.202470524956906 11.792676589016619 12.362246226721355 13.050470979874754 13.8443514179114 14.190526293958788 14.323963668806961 15.318432004773914 15.353258360863002 16.120306830886072 16.470472379777387 18.239272120453922 18.974413399254974 19.16724984673743 20.380624951018117 20.381806013329 20.609926440806177 21.075859084746842 21.39964982998095 21.671042155629618 22.275257213735703 25.18832961493206 
0.375 0.5 0.0 -13.44533658632545 -8.154562580264153 -7.629062306508969 -7.067670820735278 -5.590707805908436 -3.084035609915795 -1.9047750146316402 -1.847746934006527 -0.4668720799022223 -0.3539400069140693 0.33382642106166405 0.9120368284658253 2.2398421214609767 3.0372048905938005 3.4577745866838736 3.8908524918528555 4.86865658806527 5.102502352556355 6.188326927773996 6.437315890328108 8.667342322997301 9.503542440557132 11.196005457219227 11.552977349415393 12.816515867027519 13.063257319763958 13.815460304954813 14.119592567645633 14.209079265453296 15.100747400974292 15.553275345985371 15.904971289355823 16.617708882003058 18.54389158258372 18.924870595542696 19.019321607306235 20.234925104761096 20.453880638921202 20.79595283949656 21.04835355578079 21.238869736262355 21.51933664887327 22.04491432120074 25.094817311353697 
0.4375 0.5 0.0 -13.434639651089215 -7.914895821745803 -7.679186644477725 -7.354810210871366 -5.544885498685128 -3.060185303733056 -1.9041321074576112 -1.8916082732305783 -0.39865277536404387 -0.2933439733662534 0.03124652659074487 0.7562291314042437 2.6255853055249765 3.2615173507922828 3.604421994778859 3.9875603091909655 4.676486276828662 4.736377067468376 6.370729620557646 6.433732865005457 8.639679398509141 9.710013266830348 11.17831467834393 11.282401080324496 13.096636600493083 13.416521277109208 13.817606913533329 13.966401398164853 14.23385458253976 14.667424137241449 15.685325979078307 15.773185821124553 16.711962530966204 18.795900115698853 18.90717709987128 18.93307676757585 20.15107167514987 20.49715626412738 20.974853246460114 21.00196241101063 21.2045169889088 21.45741747901215 21.759828544757113 25.00874550227205 
0.5 0.5 0.0 -13.4319373736474 -7.69777557207892 -7.697775572078844 -7.59042253942986 -5.531081017082319 -3.052437184617681 -1.9095561629379634 -1.9095561629379483 -0.2688593651859184 -0.26885936518586956 -0.18459128340771777 0.6934223758626494 2.7777310688617813 3.33266993186135 3.6771920759779704 4.068763572371885 4.556420058593213 4.556420058593236 6.428577320636317 6.428577320636332 8.617649499331165 9.802025420705652 11.1661168226229 11.1661168226229 13.105313507025533 13.844561217001791 13.87662110395535 13.876621103955358 14.226195816273863 14.255436107435816 15.724784220248015 15.724784220248145 16.734475996008417 18.888905758194447 18.896523841140777 18.89652384114079 20.12078751148018 20.523776434404745 20.95424716140185 20.954247161402158 21.44907674492088 21.451781682318376 21.451781682320362 24.972583747851196 
