 4.46817367  4.46817367  4.46817367 90.         90.         90.        
C  1.58331536 0.         2.23408683
C  2.88485831 0.         2.23408683
C  2.23408683 1.58331536 0.        
C  2.23408683 2.88485831 0.        
C  0.         2.23408683 1.58331536
C  0.         2.23408683 2.88485831
C  1.13824704 0.         0.        
C  3.32992663 0.         0.        
C  0.         1.13824704 0.        
C  0.         3.32992663 0.        
C  0.         0.         1.13824704
C  0.         0.         3.32992663
-73.25559372
48 bands 
kx ky kz  bandenergy1 bandenergy2 bandenergy3 bandenergy4 bandenergy5 bandenergy6 bandenergy7 bandenergy8 bandenergy9 bandenergy10 bandenergy11 bandenergy12 bandenergy13 bandenergy14 bandenergy15 bandenergy16 bandenergy17 bandenergy18 bandenergy19 bandenergy20 bandenergy21 bandenergy22 bandenergy23 bandenergy24 bandenergy25 bandenergy26 bandenergy27 bandenergy28 bandenergy29 bandenergy30 bandenergy31 bandenergy32 bandenergy33 bandenergy34 bandenergy35 bandenergy36 bandenergy37 bandenergy38 bandenergy39 bandenergy40 bandenergy41 bandenergy42 bandenergy43 bandenergy44 bandenergy45 bandenergy46 bandenergy47 bandenergy48
0.0 0.0 0.0 -15.137892081566603 -7.683639351330071 -6.333470164933509 -6.333469587453002 -6.3334654192206665 -6.0899082359144705 -6.089906373523131 -1.555831126961692 -1.5558274073736604 -1.099099572321886 0.8230503694076392 0.823067067893424 0.8230734731414094 1.6686890284476088 1.6686923180286364 1.6686937752193955 3.6845609236254933 3.684564411342788 3.684577632361938 6.804777380104832 6.804781197630455 6.804811536527721 9.572020726084302 9.572021441512717 9.572038949162177 11.450576009844614 11.480944333945807 11.480951434579534 11.824453760525454 11.82446036874319 11.824493062502759 13.92298135114354 13.922994560190597 13.923009776338926 14.80035116771219 14.80037328933718 14.800379338041598 17.29430649377061 17.980347882943622 17.980391695832967 17.980414159032843 17.994110712159127 17.994128585951955 18.418000330897637 18.418001783170872 18.418011803226307 25.176617693747986 25.176644130682217 
0.0 0.0625 0.0 -15.132758068764282 -7.7370884028914455 -6.526607630917889 -6.3235524583518306 -6.320078331918627 -6.077116526936312 -5.828161799786159 -1.6256681851732866 -1.5113519890094662 -1.1407764869160164 0.5081803526687313 0.7170863633391961 0.8268032595275429 1.6942137515512794 1.7758151167804472 2.019625181601886 3.7142409598022197 3.733463225952534 3.8068018866114155 6.743338073824899 6.784343656138819 6.80278263280196 9.472631083065885 9.522679239447633 9.562666401368011 11.408547153401637 11.471938897573697 11.505072842534036 11.802099106545294 11.861333900174268 11.897707155558571 13.70754857376075 13.749092692570759 13.945947999971084 14.805353879035993 14.88929434032555 15.01543216781919 17.285459036635373 17.892248086639892 17.925777505178573 17.98502605333524 17.98613528731346 18.021979898100444 18.463884405910225 18.493525421532972 18.51889736476101 23.57675391904467 25.156895289580344 
0.0 0.125 0.0 -15.119892307908335 -7.895530756137041 -6.710819606100976 -6.302546637954763 -6.288855693041964 -6.042846382321985 -5.4589793125319375 -1.8192937212950528 -1.3928621938768886 -1.2399127158803005 0.0016980538089099862 0.4546081019731537 0.8308934731827203 1.7416227206225174 2.0578214381160485 2.6084105472217565 3.8090590889233114 3.860765721452759 4.124732591163767 6.538159514550164 6.709373908965212 6.788409851790808 9.221779386752804 9.380452684904848 9.516744266317012 11.22473114635419 11.435132678821326 11.573141881816426 11.732183166652579 11.934770976922755 12.065676618271606 13.303906928525274 13.316166049485918 13.97435228603218 14.795744035948069 15.046288837181155 15.364575108960565 17.26671657947898 17.647557132909554 17.79124028738006 17.959083589532842 17.988193208098657 18.093228365263148 18.573038131301086 18.67353856177398 18.749872875109162 23.433103325553112 25.079580910360633 
0.0 0.1875 0.0 -15.098865596555083 -8.122778193553007 -6.805013559769877 -6.268783857477473 -6.239211850719023 -5.987606608523109 -5.10352295158143 -2.0827177986417467 -1.4357109314863594 -1.1176686091072006 -0.48454884172556306 0.14009326819049628 0.8369712972019988 1.7903121208404658 2.44999687137243 3.1766254384206714 4.022683951522409 4.033456918329649 4.543485926575358 6.192823410558468 6.595052137483343 6.787767218605073 8.965441874418119 9.20791688089904 9.454303638996087 10.919956951023442 11.377088692528387 11.632940469545812 11.648795514442849 11.994450260089431 12.210222817303892 12.804572959520552 12.924589946682032 14.005439415269107 14.786399940488934 15.238963510098763 15.695166329142028 17.26296602997967 17.329922076739383 17.6362316879919 17.923924309175522 17.990839231484834 18.22088075783923 18.731850379466415 18.904507921506337 19.04218370956079 23.46466084955198 24.96056813204319 
0.0 0.25 0.0 -15.07323083358475 -8.365662933420523 -6.839618132802251 -6.230507596848353 -6.179015612455544 -5.918384057231193 -4.794530557362379 -2.365534262086095 -1.598469983437396 -0.913023600115808 -0.7895166671660575 -0.1664384461509531 0.8445573224170998 1.8368075953472822 2.8828208521538534 3.566777037878027 4.186062567336565 4.456983374364148 4.970207263698339 5.757287315656593 6.461414413565577 6.843741790829204 8.77922609882278 9.039816825334904 9.373832196479151 10.535352741746655 11.28804393332518 11.517189068415059 11.714999221754239 11.87205542262442 11.905589554934329 12.673833575265753 12.698600480580678 13.991447386997299 14.773011320066853 15.455653380092784 15.949463144628417 17.00128533235946 17.292383589262002 17.473832901101474 17.879144765173052 17.991662328925404 18.38425322703388 18.930889073981806 19.12646248819457 19.347285558024467 23.526320965150088 24.815540864153828 
0.0 0.3125 0.0 -15.046909360314414 -8.585567585550287 -6.843548170411087 -6.188705273612019 -6.11344436212289 -5.841409906271779 -4.550125200548783 -2.6286006714375354 -1.753037779659799 -1.2681713402908896 -0.4334938143214145 -0.3656663903778284 0.854828071251722 1.879942076129645 3.2921180301104584 3.7939256704078383 4.199765696876368 5.027745694314024 5.3102739477346 5.389868124897175 6.3693103120793895 7.0275118001357155 8.674912419696284 8.888247172163164 9.255638355172504 10.139640967159833 11.169892876059958 11.203831079766502 11.410688878900581 11.668398609401997 11.766399069258707 12.646872599103508 12.81718550520224 13.954753856048654 14.76848998736372 15.684466952190355 16.10373832440693 16.741245359663257 17.324368826533323 17.35711086404376 17.840521095733276 18.001263720349698 18.554195030473547 19.143162300604814 19.311377070328284 19.63722316500956 23.507133839528148 24.684192017174293 
0.0 0.375 0.0 -15.024696803484138 -8.756257467248506 -6.83660975570179 -6.152111204526587 -6.0544969020907 -5.7700152535473 -4.377055188257384 -2.844046645625848 -1.879081360987316 -1.5353539021076004 -0.6380673902109533 0.1041624345247221 0.8632097527134494 1.9153609576749004 3.506300458660374 3.9532858222696685 4.051895767866913 5.271251763099074 5.449433238476368 5.499635926942664 6.485179642549636 7.370537119102217 8.609127719414685 8.727546840160816 9.058100718821818 9.818728772316225 10.540085908291678 11.035032899610016 11.322904210919548 11.43379700309455 11.801955138526116 12.637506178078098 12.94073276859683 13.898174086694311 14.766227036828575 15.896793116653386 16.12097499148765 16.6241489874168 17.201644066625267 17.436477659604776 17.805285096911422 18.01143230855201 18.706197101788902 19.33486001932865 19.452617314977086 19.87456079209749 23.39633686734247 24.57015701572938 
0.0 0.4375 0.0 -15.009936498355115 -8.864370853111621 -6.828902474307947 -6.127489600571455 -6.0136603407890545 -5.71936867123896 -4.274883956520791 -2.9881906803620817 -1.9643041950020192 -1.705582831351511 -0.770429354844399 0.5276545435782289 0.8680151089519049 1.9366405788454801 3.2746036596608454 4.060445025503809 4.116277749436131 5.305030559695757 5.549058066090459 5.574194077438421 6.898413397379962 7.804409542560836 8.515195334348117 8.540285388979289 8.756160389532798 9.639654544690597 10.032200642055416 10.909965148185828 11.263102412521363 11.282510917730216 11.82005201056959 12.61814334544275 13.01386902394584 13.84839964291994 14.760692722310822 16.0409724012369 16.06568461209515 16.604785627257375 17.11579628328894 17.497903264419882 17.776003026495733 18.01363374318775 18.806150386746744 19.463671491635004 19.53928879264693 20.02807990005906 23.263719293376624 24.49022375902039 
0.0 0.5 0.0 -15.004570078125848 -8.90100230443804 -6.825540063859752 -6.118199799486712 -5.998586008857921 -5.700328511968075 -4.239833350333837 -3.0386424269817174 -1.9921788616080265 -1.7626389490583794 -0.8136997243856398 0.719426050245428 0.871383843863289 1.9450601465725912 3.0997619391036024 4.101781439275555 4.181703844168047 5.335808294551063 5.548509386600072 5.5926664814901335 7.176090952083853 8.12913288671994 8.355992258523294 8.487219427860596 8.503857417454237 9.592853295097155 9.845681158130317 10.859956916707263 11.234471673461535 11.244044758055281 11.826545053295028 12.608929469957975 13.039641308321686 13.833121018886393 14.760182111799026 16.04400180309924 16.09978017518938 16.609840015325034 17.08736182300246 17.52254143886203 17.76817170250337 18.01622778359221 18.845713961577665 19.51332757638485 19.57100117070154 20.08624262184242 23.209113709294545 24.45843297919538 
0.0625 0.5 0.0 -15.000499418030632 -8.885179777702874 -6.956445203916363 -6.016702515871594 -5.9912290811820945 -5.724106278161444 -4.2757640265629115 -2.9470060567108183 -2.0577091862781907 -1.7599785828146683 -0.7776717376123062 0.7592316774546441 0.7822042167376723 2.023329345034404 3.111760787606063 4.1596238953123885 4.229727287470852 5.173796167819254 5.518738652545722 5.766458201710495 7.167546370544562 7.897428031212665 8.363095250064749 8.504845635908152 8.507668703707969 9.633079142427782 9.84235012317889 10.801048949937961 11.298039351871692 11.301021344362562 11.771116472580058 12.622158049942621 12.924847222641228 13.817733988171687 14.784342087767536 16.027056138081786 16.121055375272686 16.5917720987511 17.085756535732912 17.550128743775062 17.821007826733112 17.979358670733014 18.89762204356265 19.5067928564387 19.59713255281321 20.087186676019204 23.093658666959644 24.559063775385845 
