 5.11581371  5.11581371  5.11581371 90.         90.         90.        
C  4.41402407 0.         2.55790685
C  0.70178964 0.         2.55790685
C  2.55790685 4.41402407 0.        
C  2.55790685 0.70178964 0.        
C  0.         2.55790685 4.41402407
C  0.         2.55790685 0.70178964
C  -1.85604302  0.          2.55790685
C  1.85604302 0.         2.55790685
C   2.55790685 -1.85604302  0.        
C  2.55790685 1.85604302 0.        
C   0.          2.55790685 -1.85604302
C  0.         2.55790685 1.85604302
-76.12221569
48 bands 
kx ky kz  bandenergy1 bandenergy2 bandenergy3 bandenergy4 bandenergy5 bandenergy6 bandenergy7 bandenergy8 bandenergy9 bandenergy10 bandenergy11 bandenergy12 bandenergy13 bandenergy14 bandenergy15 bandenergy16 bandenergy17 bandenergy18 bandenergy19 bandenergy20 bandenergy21 bandenergy22 bandenergy23 bandenergy24 bandenergy25 bandenergy26 bandenergy27 bandenergy28 bandenergy29 bandenergy30 bandenergy31 bandenergy32 bandenergy33 bandenergy34 bandenergy35 bandenergy36 bandenergy37 bandenergy38 bandenergy39 bandenergy40 bandenergy41 bandenergy42 bandenergy43 bandenergy44 bandenergy45 bandenergy46 bandenergy47 bandenergy48
0.125 0.5 0.0 -13.359756148784907 -13.344589526637515 -12.135543506923357 -12.112018156725275 -11.090064096064417 -10.91878341587583 -9.042260055722569 -8.802875958523739 -6.97685268346607 -6.96305631945469 -5.683846787379216 -5.5833526654254815 -3.2548623094904454 -3.187498942276679 -2.07262344978783 -1.9411455863125437 -0.9428639838288921 -0.8353750849093432 -0.053733322650347214 0.04624483824885848 1.6109454519975495 1.6386725871658117 1.9661403481201327 2.249895608623154 4.452565391901487 4.854160764455762 5.427222278177084 5.744312184266054 9.435681975162606 9.519043125176832 9.967836482137436 10.061820926874404 10.842084528201113 10.873537808487841 11.422480115962582 11.516820410742483 12.29558903417371 12.613974092460731 12.705447543333937 13.060198712687125 14.2323374047911 14.242984510319943 14.759966964739794 14.79085743870266 15.011194399284705 15.114421068667196 17.51348485400925 17.726857705329152 
0.1875 0.5 0.0 -13.327730532587594 -13.292049099675035 -12.177744571266516 -12.130215119661674 -11.24926105381313 -10.917390383014684 -9.053877126087656 -8.563713064895332 -6.993125615180328 -6.9633277423225355 -5.807929778140994 -5.592081730368422 -3.1816172873538733 -3.039438984321251 -2.1372148542150997 -1.8530050225355117 -0.9919812832043117 -0.7748500634929775 -0.24857512256049574 -0.033947554323518446 1.2195520594811986 1.5262908263153172 2.0497454341272388 2.3206911394263 4.486554556488749 4.960133793010812 5.793972657984395 6.175361069705913 9.392633521549659 9.533149550005374 9.875513677814425 10.050752467073584 10.932497062260172 11.062408329163706 11.427211477738403 11.641026799130485 12.207632308450465 12.570551581467768 12.698774581485772 13.174226319666195 13.643487707214131 13.69413098638297 14.771020348017553 14.771451703273735 14.970490524009625 15.156653906860374 17.145841003209696 17.324954373498727 
0.25 0.5 0.0 -13.2864188992117 -13.221898661033478 -12.23084220169245 -12.16284823552196 -11.413706817623222 -10.917174356968031 -9.067596195385583 -8.281395181343893 -7.00917316394426 -6.9628447467163195 -5.976049994626554 -5.597623996614522 -3.086471630212629 -2.8600332312560144 -2.2040305527005954 -1.7274967589637653 -1.0482393025485495 -0.7132979991607928 -0.48740047559915906 -0.1393326033814809 0.8125701356616039 1.4528827568197746 2.1440220608371034 2.357941970080998 4.525535616348988 4.898150669470105 6.399277696473153 6.722966406288015 9.365395128303383 9.553585737437022 9.774343649402626 10.039332800024077 10.9517455890439 11.289731262838883 11.431488051235105 11.812905539555878 12.23154366687364 12.42015338484857 12.764520258227202 12.991842594104133 13.026445942282116 13.240588390181022 14.754945534801644 14.772094452921586 14.913364800175653 15.155377277147995 16.916966617402267 16.980821309424783 
0.3125 0.5 0.0 -13.240340732667038 -13.137370467770337 -12.288502176706745 -12.215235176479812 -11.55332983727689 -10.914109698019532 -9.080449444841339 -7.979274128792684 -7.024214593085651 -6.9630158762249215 -6.181881325209004 -5.60252749989058 -2.9727387227162825 -2.673511685947824 -2.2651842229609516 -1.5566836127460681 -1.0996997437173759 -0.7353242411977585 -0.6531339357703939 -0.24698666633025204 0.41168682273495855 1.4133774253197833 2.234966588839724 2.373595243642358 4.5659254019520485 4.802724362644146 7.098759827118183 7.353162501256657 9.35806828449561 9.57765080787279 9.67807382651193 10.022726489686043 10.888204262191744 11.433238182369443 11.445745148262038 12.016200944867087 12.278274747691158 12.283073359879474 12.291900267171375 12.377966941886353 12.933735053559554 13.25613376097506 14.737761611086736 14.756480645442803 14.83216822021655 15.063075280614887 16.58988465445429 16.88404092900043 
0.375 0.5 0.0 -13.19625476041594 -13.046735601772479 -12.342400821584738 -12.288203292936517 -11.654112553086083 -10.91244964676486 -9.091151505031364 -7.67043881570636 -7.035918836412457 -6.965752036519993 -6.414158271204257 -5.606579333050686 -2.858916666222351 -2.5093892389027195 -2.3140878838241363 -1.344931004400598 -1.1413598567079728 -0.9587920453418324 -0.6073823465260483 -0.3537009492199098 0.03354732000602957 1.3928910995354704 2.3080774053126825 2.377372329589743 4.599515180174799 4.712637567641984 7.853135860732266 8.03609101983898 9.368006843466038 9.598014448083523 9.601090361802042 9.984151342155272 10.789152331089932 11.054308891502945 11.431816123404097 11.552246195121965 12.154642712625803 12.173011540456573 12.212898179954141 12.602966566724993 13.017446284073248 13.219669417371987 14.715504460187907 14.72308820891356 14.738233275127387 14.861180399631136 16.400239738447976 16.828914150342328 
0.4375 0.5 0.0 -13.163556653470826 -12.967116447135528 -12.381905156876103 -12.362873985587841 -11.711229830161606 -10.912724907599817 -9.09835878475688 -7.370283737515628 -7.044166631228327 -6.982302133964576 -6.653781923633394 -5.612844254589362 -2.768957480176358 -2.396935641990915 -2.3455261572096555 -1.1700705630105717 -1.1205311737598074 -1.100788506966142 -0.5781752790362786 -0.4509306368078508 -0.2936240281618707 1.379645791629112 2.3575991444006212 2.3758307714884856 4.621079677905394 4.65118798779446 8.643120440788675 8.731327852271676 9.38452218104 9.55117256927719 9.61087832529477 9.863477729150548 10.28800874352377 10.705564485934286 10.910339409789122 11.428396310493913 12.101917062627665 12.337854868039809 12.36678261496564 12.83182160830494 13.076082381909574 13.149451682291618 14.566195086019984 14.634610940946159 14.716148120961726 14.719305144889724 15.119479261304052 16.323553882545294 
0.5 0.5 0.0 -13.15133180792227 -12.933655661886275 -12.397531884917681 -12.397140026579997 -11.729189706420339 -10.913797254676878 -9.101718317801906 -7.160177436069448 -7.049286068226542 -7.048593660717156 -6.787493310249491 -5.613677951133193 -2.733631497750149 -2.35649296155703 -2.356316716396285 -1.1817420371857168 -1.1813151454609234 -0.93369474377538 -0.5695121008529761 -0.5691791747462145 -0.40851193676833253 1.374091265229129 2.370679585278609 2.3707181418454057 4.626127401555964 4.626154615066175 9.225028222082331 9.39030914180232 9.39104283346554 9.529798267939965 9.531969948428602 9.613294197177861 9.614267486229421 10.6401023810142 10.671086484348164 11.426551476616247 12.07674293595623 12.427705826901988 12.428250965278613 12.951485061837117 13.091773015897695 13.094600180418293 14.488071966401499 14.531535729276822 14.71304891184877 14.713091611391599 15.042974524005654 16.303587729845074 
0.46153846153846156 0.46153846153846156 0.0 -13.162156533644781 -12.956633451681084 -12.404590810041496 -12.352023767008069 -11.71603261732934 -10.911638136640136 -9.098798999173534 -7.308631265554183 -7.137827015882452 -6.903256402682244 -6.6986810370132845 -5.613039715784625 -2.7606877749102665 -2.3788866750254196 -2.35699518901172 -1.17466202357854 -1.130408361510012 -1.0689147424461505 -0.5939668479651747 -0.4182625560107892 -0.3535580091192986 1.3822138872596972 2.364072540797925 2.3734021302097283 4.627740333799188 4.641145296245903 8.856220865677285 8.950396978979946 8.961702898381972 9.441547110529395 9.970412534135704 9.977284638362093 9.993322028574932 10.70040520458257 10.82009183477702 11.428257803790192 12.097450160767242 12.349584572887963 12.388381596814117 12.866023786691013 13.052507910323728 13.157877796309322 14.550817311805496 14.616553195888649 14.716025411943873 14.717413193011136 15.097530594802691 16.318039273347807 
0.4230769230769231 0.4230769230769231 0.0 -13.206603740504248 -12.992390055823101 -12.426219131678511 -12.242207740054623 -11.678764844928745 -10.912395267281946 -9.093552954814633 -7.507776045109333 -7.297607288561376 -6.722615375136967 -6.548830260789726 -5.609340573553811 -2.8328011367160952 -2.4434307670099544 -2.3645781216226065 -1.2783595736315356 -1.1618123483770353 -0.9937423156594003 -0.6328342149151662 -0.23345455671626741 -0.16655857658946252 1.388231715320337 2.3318347282659793 2.3692516571992566 4.624000129978511 4.674780871739061 8.349121820381978 8.45884410448084 8.484295995285988 9.08880522609296 10.401010762803287 10.486728779497216 10.51852445231505 10.821214867332795 11.186939396064494 11.4370690860416 12.150005478434496 12.155152450927362 12.272048246032579 12.707877961533601 12.944502318816177 13.249495808880313 14.702897201042115 14.725475794697791 14.72633280231067 14.843303941048745 16.226701440858736 16.801100851984256 
0.3846153846153846 0.3846153846153846 0.0 -13.291478260312278 -12.999423056652818 -12.45759271065983 -12.101834823390593 -11.62253855044621 -10.913873023251686 -9.085366751459796 -7.7116665992726885 -7.468291028845549 -6.548082396264876 -6.392748526271873 -5.604522327889406 -2.9298171680969016 -2.541998838978619 -2.397650832564291 -1.4508926088343472 -1.14000695554705 -0.7915990481121555 -0.6653985984043895 -0.0738704240433584 0.09531047799081421 1.39537797725347 2.2821233387804023 2.363546381292851 4.616207584010226 4.7262316345466 7.840682309423557 7.989412217088143 8.024737912811839 8.695847014505663 10.584189653209624 10.98806160224106 11.06244494388105 11.170432484090703 11.417043800115609 11.638080527637044 11.943069345857353 12.104901047679089 12.235760574433199 12.532834829827252 12.807303571268417 13.334545032181078 14.736959963653455 14.74452578162599 14.913341616353769 15.1459970182287 16.24245223307628 16.809163695073266 
