 4.0974266  4.0974266  4.0974266 90.        90.        90.       
C  1.19474386 1.19474386 1.19474386
C  2.90268274 2.90268274 1.19474386
C  2.90268274 1.19474386 2.90268274
C  1.19474386 2.90268274 2.90268274
C  1.32822337 2.0487133  0.        
C  2.76920323 2.0487133  0.        
C  0.         1.32822337 2.0487133 
C  0.         2.76920323 2.0487133 
C  2.0487133  0.         1.32822337
C  2.0487133  0.         2.76920323
-77.67556796
40 bands 
kx ky kz  bandenergy1 bandenergy2 bandenergy3 bandenergy4 bandenergy5 bandenergy6 bandenergy7 bandenergy8 bandenergy9 bandenergy10 bandenergy11 bandenergy12 bandenergy13 bandenergy14 bandenergy15 bandenergy16 bandenergy17 bandenergy18 bandenergy19 bandenergy20 bandenergy21 bandenergy22 bandenergy23 bandenergy24 bandenergy25 bandenergy26 bandenergy27 bandenergy28 bandenergy29 bandenergy30 bandenergy31 bandenergy32 bandenergy33 bandenergy34 bandenergy35 bandenergy36 bandenergy37 bandenergy38 bandenergy39 bandenergy40
0.0 0.0 0.0 -11.92904259127364 -7.107403329608102 -7.107403329608097 -5.352185149132262 -5.352185149132226 -5.352185149096796 0.324141098215223 0.32414109821528214 0.3241410982164853 1.327729358930488 1.3682393795114132 1.3682393795114813 1.3682393795118994 3.925605057396106 3.925605057396153 6.0640931273209455 6.466285062584772 6.466285062584781 6.4662850625945385 7.653012331712355 7.653012331712456 7.65301233190708 14.540237162626706 15.32241469301734 15.322414693017384 15.32241576991714 17.52381478324897 17.523814783248994 17.52383376926381 18.726040175770258 18.90824653352157 18.908246533521574 23.144908405443907 23.144908405516894 23.17284295628464 24.86450628542741 24.864506285624312 24.918922318928995 26.912380806759256 26.912380807242943 
0.0 0.0625 0.0 -11.906882896860266 -7.264268649831312 -7.100426290169985 -5.351887638721505 -5.332378404448727 -5.19533608527868 0.2090739687748221 0.24067116361883661 0.3450615802155583 1.1965072928854223 1.3317393555257306 1.3954349613453745 1.4387748104661222 3.929624952867522 4.0273218049233375 6.051841660424034 6.363275088706687 6.574340444906596 6.696087868766184 7.631046847646065 7.649637924338778 7.677180089534931 14.527271775550519 15.183135803993034 15.218901684398059 15.424656273367097 17.442633433380863 17.46176354010297 17.538953545232836 18.740479494291424 18.846830130802203 18.920811366287285 22.90739055620831 22.99630510146606 23.231231833376448 24.574711536361885 24.645020192138706 24.988693827046724 25.097370751232038 26.058950253754364 
0.0 0.125 0.0 -11.840806392798303 -7.6248409936354795 -7.078191766573039 -5.330183828243221 -5.2919033131536075 -4.828631301964718 0.013927987565813649 0.02812877694269948 0.2879149496518233 0.9246022943117 1.2569905794973582 1.455329855010546 1.5526238415479015 3.9361962278224656 4.30509139622401 6.06887196823757 6.398342764304461 6.834083052172136 6.97624310690806 7.584223184692768 7.665358333282171 7.793895561974187 14.362581166881245 15.001148404929582 15.066145915368796 15.519826412248117 17.2408301797836 17.305001616365466 17.55752569375233 18.61137729577145 18.684299953260183 19.10847463034611 22.666318284963445 22.68154045816862 23.190435757382513 24.405638433838423 24.42833247359992 24.55525686407199 25.113690308035654 25.208736103858083 
0.0 0.1875 0.0 -11.731984694308021 -8.05780409208464 -7.042420158494317 -5.290254558536308 -5.2338241187911345 -4.378489812327315 -0.24929491568695 -0.22498546077860598 0.16406157908166602 0.5514966097730053 1.1801952107458265 1.5283893570072233 1.7181843119824833 3.9368137634141287 4.671515120343773 6.137086657406903 6.526591845075187 7.148008562073503 7.1577342897522795 7.539628395585399 7.762923744424803 8.134953855283603 13.873127873158866 14.772938559898959 15.090837301363143 15.61445493579006 16.957063463155944 17.039413820055323 17.58847218188852 18.404425075499642 18.48195744873867 19.353987747553447 22.359198393518334 22.569477066815054 23.135755547128564 24.1523153781674 24.36462668606455 24.44834431859628 24.929285036023657 25.02016217387459 
0.0 0.25 0.0 -11.584322457727083 -8.502879683499756 -6.999853903754706 -5.238233271817247 -5.165855017001295 -3.9009288381996723 -0.5386747109549204 -0.477318260404527 -0.011418075671249571 0.11206323351975185 1.1239314103400615 1.5955871337869596 1.9171407346123785 3.9184965112175987 5.026309968938093 6.24591282381847 6.664183902251186 7.17637511667805 7.4842372662634284 7.552977634688526 7.994466223226089 8.684902250686582 13.178576388547587 14.475416370920904 15.187341476740162 15.692041865868967 16.61077586403903 16.677806610419356 17.614889943987816 18.054991692723238 18.428224293525336 19.55488053746095 22.128926507836233 22.6173780092788 23.129536332298397 23.93838717384934 24.236709078153925 24.433843657644392 24.811993125529074 24.860832845317844 
0.0 0.3125 0.0 -11.404130165803569 -8.926988965216829 -6.954794493962947 -5.180696046495545 -5.095075227438466 -3.4140733006370363 -0.8006039777143745 -0.7070770162650634 -0.35716193665668017 -0.19990568278555929 1.0979767411020935 1.6600147774635226 2.137102393218444 3.880394198286562 5.279480776625809 6.415298400554184 6.745958509940303 7.131998272874469 7.68243055086519 7.829754562492794 8.342621143792018 9.337015740314875 12.396056202479588 14.118128157445591 15.25804441098742 15.736871587663494 16.291670031835963 16.314878196423532 17.645925804050982 17.64807598037428 18.526512790272466 19.673278583877615 21.983130143789463 22.72807117938297 23.23925203881306 23.762543574464836 24.02323877197521 24.473670714409323 24.748846626379425 24.784814188896576 
0.0 0.375 0.0 -11.207127394255117 -9.305333069297674 -6.915637195902596 -5.128819009825433 -5.033218520618725 -2.9283421384786608 -1.0285133959324286 -0.8934191303787273 -0.8201984565183474 -0.3675377981812622 1.0876212611161893 1.7078325502329987 2.3449135344134966 3.8206491631081363 5.3908824293970055 6.6347802449775 6.76258195766572 7.0677720937315325 7.870725101209632 8.174057419339157 8.768539037423754 9.994455513944914 11.58536608775789 13.694282075716846 15.225756366806955 15.65046635602728 16.103486221992586 16.134062817247308 17.216691061971602 17.667271380458807 18.7428540363317 19.67294801996774 21.891382027677505 22.810995954564092 23.44871689952549 23.617243441482653 23.80041068451292 24.520564907989154 24.68264006352727 24.78399832172695 
0.0 0.4375 0.0 -11.029464091445675 -9.593255025983614 -6.887714331579819 -5.09225605720653 -4.990043411191712 -2.455467784999768 -1.3722788248430653 -1.0832120993728218 -1.013464493721392 -0.48145246389612606 1.085625813177468 1.7384879826964739 2.502421398795874 3.762218872904595 5.421490384079701 6.757162881999244 6.824284001616839 7.020297035575109 8.023686089246471 8.421832998490139 9.299413580212224 10.55733533113905 10.798211875097197 13.286710498153626 15.113538060709976 15.474432621988216 16.075911529015723 16.21283993506874 16.814795215615742 17.680658768760768 19.0149909718873 19.56492727138766 21.844110117632447 22.86756116643669 23.501554253397565 23.531291477360686 23.787891555077515 24.56538496848659 24.649725194320556 24.791292659648473 
0.0 0.5 0.0 -10.949957789799194 -9.710565002298301 -6.878335020775658 -5.079247633081114 -4.975055613830731 -2.135828983962124 -1.6850628336348061 -1.1396025016388216 -1.0560377341003808 -0.5221510617697112 1.0850597465262153 1.7478518006532506 2.5607505760285907 3.7335472400700014 5.423931039314302 6.750710762344734 6.895386916856769 7.001700650615367 8.080668701412385 8.504886734968265 9.776437909591062 10.232213185872363 10.800271907735631 13.090825461698916 15.05562200163081 15.39726093951655 16.0779424730471 16.40715665587587 16.513057313479486 17.68423414454508 19.206355502105318 19.4290175283578 21.82605269482631 22.8923284120405 23.44827888547402 23.500094961759512 23.860039048193453 24.58577132649427 24.630811003240805 24.793925675531945 
0.0625 0.5 0.0 -10.926745717482778 -9.6980818254006 -6.977525277195246 -5.092032979269514 -4.901514562913801 -2.201766233941397 -1.726851230634426 -1.2447792800781408 -0.9762889435356695 -0.3312709278049722 0.9723318257534348 1.676928281784119 2.657045591192708 3.8246867640929523 5.428492129181474 6.636839658701754 6.71351048023887 7.262231768830391 8.018370164820755 8.57980111166771 9.809648549360908 10.284035202022924 10.803001129838831 13.083354565793268 15.012883175557528 15.413748478491538 16.054020962813393 16.384161830645454 16.537157577172827 17.68113456464369 19.11576103261736 19.407663222449163 21.77823810603376 22.60497152085187 23.464417959533968 23.46671900725308 23.87599111577273 24.536574998960283 24.698692467894677 25.110082443611667 
