 4.68526849  4.68526849  4.68526849 90.         90.         90.        
C  2.34263425 2.34263425 2.34263425
C  2.34263425 0.         0.        
C  0.         2.34263425 0.        
C  0.         0.         2.34263425
C  1.4472941 1.4472941 1.4472941
C  3.2379744 3.2379744 1.4472941
C  3.2379744 1.4472941 3.2379744
C  1.4472941 3.2379744 3.2379744
C  3.46423492 0.         2.34263425
C  1.22103358 0.         2.34263425
C  2.34263425 3.46423492 0.        
C  2.34263425 1.22103358 0.        
C  0.         2.34263425 3.46423492
C  0.         2.34263425 1.22103358
-102.63812573
56 bands 
kx ky kz  bandenergy1 bandenergy2 bandenergy3 bandenergy4 bandenergy5 bandenergy6 bandenergy7 bandenergy8 bandenergy9 bandenergy10 bandenergy11 bandenergy12 bandenergy13 bandenergy14 bandenergy15 bandenergy16 bandenergy17 bandenergy18 bandenergy19 bandenergy20 bandenergy21 bandenergy22 bandenergy23 bandenergy24 bandenergy25 bandenergy26 bandenergy27 bandenergy28 bandenergy29 bandenergy30 bandenergy31 bandenergy32 bandenergy33 bandenergy34 bandenergy35 bandenergy36 bandenergy37 bandenergy38 bandenergy39 bandenergy40 bandenergy41 bandenergy42 bandenergy43 bandenergy44 bandenergy45 bandenergy46 bandenergy47 bandenergy48 bandenergy49 bandenergy50 bandenergy51 bandenergy52 bandenergy53 bandenergy54 bandenergy55 bandenergy56
0.0 0.0 0.0 -11.57846824971241 -8.095422954981448 -8.095422954981423 -7.015907905376125 -6.7598760304196155 -6.7598760304196075 -6.7598760304168195 -3.3605342408983847 -3.3605342408983345 -3.3605342408983234 -0.5698687803878489 -0.5698687803878204 0.4219811942613216 0.42198119426132596 0.42198119426134056 1.212827004417581 2.048397997680983 2.0483979976809876 2.0483979976810316 4.476422364125359 4.476422364125381 4.476422364125395 5.273126717396509 5.273126717396525 5.273126717396571 7.118849562520882 7.118849562520887 7.118849562525623 7.806319144868197 12.18945272610068 12.189452726100727 12.189452726137537 12.503095348936133 12.503095348936146 13.45913307519424 13.45913307519425 13.459133108892372 14.024421761111489 14.331621972791138 14.33162197279116 14.331621985655444 17.33211108641129 17.3321110864113 17.33211182798633 18.638325871682127 18.638325871682174 18.638326194525405 20.285351541086207 21.11127018250777 21.11127018250801 21.967239091748656 21.967239091748695 21.96728273890801 21.994610726338294 24.44502931033924 24.44502931042544 
0.0 0.0625 0.0 -11.560913781736899 -8.17333922419185 -8.08760739810524 -7.174343324564661 -6.826575818274003 -6.673061140971677 -6.529942330160619 -3.55488328673752 -3.384150603705672 -3.1959363523816426 -0.6084904453555501 -0.5325351485122972 0.31244170538951355 0.44774281183120457 0.4792927934346542 1.1620687888132162 1.9339335823281016 2.1346310023515307 2.2414030366549325 4.382352887950428 4.463957427793345 4.526575506784264 5.231628017523038 5.240479142280155 5.368166784882617 7.0431078792922355 7.10551050188931 7.163762381266538 7.924644027199397 11.909484325570405 12.170660245974231 12.219255340547635 12.481174746939066 12.682302036064621 13.349343047118603 13.440124452966524 13.463684457743943 14.051637141712149 14.082778052690756 14.360360699357932 14.616650556853214 17.114608306833173 17.326517487662812 17.52577066550582 18.576601965870175 18.648650547951792 18.729841045706593 20.32156240239317 21.117857362636176 21.15350231010036 21.899083553967486 21.95611888509376 21.991504637558634 22.01046054683768 24.071197288026553 24.175705640611113 
0.0 0.125 0.0 -11.507986581618484 -8.394561155133783 -8.065736836486122 -7.315732521402912 -6.875587474733712 -6.564221607647821 -6.195573182157117 -3.781915032333039 -3.4400114061932134 -3.0564706732219977 -0.7162015705153377 -0.448763502200376 0.11545991521824729 0.5110678969301272 0.538662694442313 1.0818984789616068 1.932606368044167 2.3292373660625714 2.4269887203022087 4.230076261401672 4.428264656801682 4.594718508796662 5.153096407278279 5.253978949849774 5.47136653257701 6.881442309116439 7.1200006927104695 7.23552055918225 8.204354329636217 11.483270762305455 12.169820730909741 12.234533169827001 12.403943059878399 12.816996161747324 13.109394445470741 13.378286897108916 13.405205949416462 13.831596060024097 14.241442174169356 14.461445192498319 14.866292437585628 16.873531286543766 17.310256191068532 17.704962637024018 18.415604177525022 18.730200256335376 18.91199962264635 20.41185411308008 21.130906371804578 21.247874759415698 21.781272290909964 21.926805258531434 21.983709865615186 22.05083908853691 23.720500819322385 23.9628996050215 
0.0 0.1875 0.0 -11.420004596152694 -8.703962699858721 -8.031511628364768 -7.3810569465608244 -6.9089431336099585 -6.4312820369224974 -5.884705538005861 -4.035100525183067 -3.48541378455408 -2.9317171674991975 -0.864658947069041 -0.3821785131115203 -0.1393748779197778 0.6121603462844011 0.6257568459822141 1.063583471019783 2.027475658384156 2.534805301085621 2.552964941569077 4.083410371535526 4.391600890292015 4.729342612577261 5.036395644637603 5.330692076356325 5.548303963820674 6.689455215960484 7.155692484040449 7.329792987581985 8.569483794281437 11.071019273426716 12.144503651968765 12.238713521471903 12.262456157077477 12.789360600484816 12.818409831371026 13.27698008225669 13.344061904311678 13.680192688530889 14.441512937721303 14.67533623185317 15.080562385277704 16.62476276647655 17.29477191751113 17.88136413373108 18.20482409062669 18.8709833782129 19.14194522171816 20.52119237794439 21.145026267933503 21.3100327954025 21.64371685727612 21.912980062301543 21.957723454947384 22.110355937892106 23.40269729701155 23.832440848771444 
0.0 0.25 0.0 -11.298902293214443 -9.04530808234973 -7.989353028332663 -7.4062447978328505 -6.93065507263889 -6.275400406978546 -5.6452494097576835 -4.307568734901878 -3.4748755243758898 -2.8169383053794683 -1.0403949148267468 -0.4140868557418159 -0.3909250849612531 0.7397496616966306 0.7642184499898514 1.1152143281406872 2.1541960032002643 2.5242676565754385 2.754668850576481 3.9868373384725144 4.368343835124874 4.908351277569536 4.912516756997601 5.454785119176445 5.595605733902908 6.471410051393944 7.192834046880964 7.426034963059015 8.98024990826786 10.720108675701303 12.0059397905716 12.045350336203812 12.221526147640922 12.513546797422425 12.707299897394215 13.165943943354899 13.30088568447915 13.588531600187414 14.632255601384855 14.978827332111942 15.258996321982593 16.380853817767072 17.28050387834388 17.98426893285386 18.035410778608743 19.01258620680552 19.389291998444357 20.593821117153087 21.096338306447098 21.300198712378872 21.519410115037388 21.91381876456782 21.95361923361713 22.191540141575075 23.11638206788062 23.82682944120025 
0.0 0.3125 0.0 -11.147651143635935 -9.38439624814416 -7.945027180792768 -7.413937139991708 -6.943040233447835 -6.095648331577415 -5.500773038007114 -4.587722299777554 -3.3817113388003848 -2.7105723700176325 -1.2286857366517725 -0.6711112870905168 -0.4641367153204497 0.8820301968973588 0.9563732927406862 1.2093604401014364 2.222815379463869 2.4628547724228445 2.9059608318390286 3.9601907209855494 4.360826758259074 4.808561143494211 5.072563226753783 5.527801905479843 5.740043114940295 6.241496938374709 7.217463072788296 7.499920280778509 9.409131148085164 10.473362129815474 11.776129608484242 11.800903153839302 12.00436810916774 12.485647947041338 12.4904911637346 13.091813364674913 13.230695540008847 13.588174113631727 14.796364426035666 15.321637624656178 15.395669786413244 16.178655338031913 17.278758449244044 17.777011459577665 18.153049563055916 19.060390432654216 19.68397719135577 20.59332088101633 20.89110487338614 21.33317019953928 21.4402064886869 21.86940000172601 22.034375415020964 22.294146447342158 22.86158801982688 23.930704410155016 
0.0 0.375 0.0 -10.973609433740824 -9.698320237201562 -7.904729982063342 -7.4141773771483015 -6.949828504111134 -5.893188944327422 -5.43536200176989 -4.870217952183965 -3.225586153372902 -2.616016455520395 -1.412787161485269 -0.886937448470142 -0.5523218270604425 1.043946552575025 1.1342515102498854 1.3180347255941054 2.1121614900605383 2.4897662049100866 3.002355310350601 3.98683337928204 4.351450135723213 4.774700633208037 5.18234246708124 5.502148761203616 6.007574968859198 6.020097971593723 7.219924704438189 7.536992061135247 9.822054159602665 10.347646901176917 11.504203358912488 11.606451198970705 11.74819566324708 12.195801930425851 12.574378343300879 13.057063757313903 13.129280927174912 13.651303794297641 14.919711496733024 15.460465661067204 15.667002793992689 16.075654630222193 17.272023591510266 17.59874374274258 18.235281042248616 19.010021048520628 20.017071865213957 20.5172159400393 20.67583102760739 21.3795631509749 21.385559117201357 21.847092031301763 22.126229323977725 22.399752877020465 22.6423234486281 24.081655570511707 
0.0 0.4375 0.0 -10.800215479599784 -9.9588479558664 -7.876722434457741 -7.413095181248372 -6.953218679728331 -5.671251749014731 -5.416828270991543 -5.142671281058048 -3.07125772709394 -2.5477589461727974 -1.5646661300551612 -1.0341162348547228 -0.6186397392715048 1.1977397379219374 1.2390903933782837 1.4205896824032 1.9416625712085482 2.5347720084725096 3.0520220367249467 4.030221181057869 4.320636802884285 4.822938967207185 5.252255737564191 5.45123502849313 5.808675633732522 6.282763227637528 7.1906733264868254 7.539378229293691 10.158282948782315 10.323871535425896 11.28899719044724 11.479560470482838 11.558751962586246 11.91192576168947 12.662313583643131 13.03214285629532 13.037802666051777 13.713303529226637 14.99274472868707 15.445668798725967 15.951997727189735 16.071939644829747 17.233673590532614 17.48200745679993 18.27171512939341 18.931264422461396 20.305189761211192 20.36279839501562 20.584575167652698 21.298920487106205 21.420896534918654 21.86243999771342 22.196093148272777 22.475098413608464 22.47703577647417 24.204994240116054 
0.0 0.5 0.0 -10.709392200907779 -10.079212899974854 -7.866859816074391 -7.412698312447144 -6.954311511664693 -5.4833451075163735 -5.4159231085031605 -5.348909719692159 -3.005387993175924 -2.524262689161762 -1.628068529839596 -1.087761946309512 -0.6442102962402392 1.2698311035111263 1.27073729391871 1.4632568228916818 1.8546374282120774 2.5496021209901434 3.064913782691926 4.049024820391078 4.300338515101017 4.8612599561367436 5.28165276179757 5.4212008850283855 5.719903922002582 6.39722479630238 7.1639805470942814 7.534603580555802 10.299804472748534 10.327202196103656 11.209892365135438 11.44899337465232 11.475057661264758 11.775938896905313 12.703187544536314 12.985516960373284 13.032557274422347 13.736623237979604 15.014483307041656 15.427669729937401 16.071748193522758 16.084695214168484 17.193061065304192 17.44955274835077 18.281041961727905 18.89273201523606 20.28998972880174 20.427644430628153 20.55994116737646 21.244323540866873 21.432339746158863 21.879117748577873 22.22193271975049 22.41026071150907 22.500099276895828 24.24491455949292 
0.0625 0.5 0.0 -10.690849655476763 -10.065028212865675 -7.9043101018694895 -7.491554131754567 -6.923743369514989 -5.539208545887517 -5.365826769806214 -5.284805201206959 -3.0517056087708636 -2.4993795685115776 -1.6593299200163132 -1.0315492402502273 -0.5619424192359417 0.8996502401792141 1.445174256329938 1.6691480636837968 1.8151149817779155 2.5470875173143965 3.07314110688602 4.0561822821507745 4.332567905356593 4.853923046899356 5.264913298912842 5.383947730982329 5.7843138901575415 6.392276241213263 7.130880557846835 7.486085849837994 10.320279750282848 10.358113716262846 11.195096139801079 11.38329750537002 11.452127704826294 11.90192347236797 12.691667575848154 12.808851019709458 13.18500624797298 13.775301818828815 14.961155577005059 15.413494247118278 15.937100166907262 16.231966588869536 17.205203433139015 17.529587453017466 18.28799574694872 18.87440260426812 20.31119483147566 20.40983069912838 20.524389823866688 21.262500229115332 21.44813959810559 21.84164017717604 22.137721345604394 22.23468394377049 22.76715921057134 24.214560009455873 
